,year,state,state_name,gender_pc,Data_Value_Alt,Question,Sample_Size,Total,Gender,GeoLocation,LocationID,StratificationCategory1,Stratification1
171,2015,TN,Tennessee,39.7,39.7,Percent of adults aged 18 years and older who have an overweight classification,2234.0,,Male,"(35.68094058000048, -85.77449091399967)",47,Gender,Male
172,2015,TX,Texas,31.7,31.7,Percent of adults aged 18 years and older who have obesity,5523.0,,Male,"(31.827240407000488, -99.42677020599967)",48,Gender,Male
173,2015,TX,Texas,33.1,33.1,Percent of adults aged 18 years and older who have obesity,7707.0,,Female,"(31.827240407000488, -99.42677020599967)",48,Gender,Female
174,2015,TX,Texas,29.4,29.4,Percent of adults aged 18 years and older who have an overweight classification,7707.0,,Female,"(31.827240407000488, -99.42677020599967)",48,Gender,Female
175,2015,TX,Texas,42.7,42.7,Percent of adults aged 18 years and older who have an overweight classification,5523.0,,Male,"(31.827240407000488, -99.42677020599967)",48,Gender,Male
176,2015,UT,Utah,24.0,24.0,Percent of adults aged 18 years and older who have obesity,5359.0,,Female,"(39.360700171000474, -111.58713063499971)",49,Gender,Female
177,2015,UT,Utah,24.9,24.9,Percent of adults aged 18 years and older who have obesity,5096.0,,Male,"(39.360700171000474, -111.58713063499971)",49,Gender,Male
178,2015,UT,Utah,27.6,27.6,Percent of adults aged 18 years and older who have an overweight classification,5359.0,,Female,"(39.360700171000474, -111.58713063499971)",49,Gender,Female
179,2015,UT,Utah,42.2,42.2,Percent of adults aged 18 years and older who have an overweight classification,5096.0,,Male,"(39.360700171000474, -111.58713063499971)",49,Gender,Male
180,2015,VT,Vermont,24.7,24.7,Percent of adults aged 18 years and older who have obesity,2780.0,,Male,"(43.62538123900049, -72.51764079099962)",50,Gender,Male
181,2015,VT,Vermont,25.6,25.6,Percent of adults aged 18 years and older who have obesity,3228.0,,Female,"(43.62538123900049, -72.51764079099962)",50,Gender,Female
182,2015,VT,Vermont,27.5,27.5,Percent of adults aged 18 years and older who have an overweight classification,3228.0,,Female,"(43.62538123900049, -72.51764079099962)",50,Gender,Female
183,2015,VT,Vermont,41.6,41.6,Percent of adults aged 18 years and older who have an overweight classification,2780.0,,Male,"(43.62538123900049, -72.51764079099962)",50,Gender,Male
184,2015,VA,Virginia,28.8,28.8,Percent of adults aged 18 years and older who have obesity,3507.0,,Male,"(37.54268067400045, -78.45789046299967)",51,Gender,Male
185,2015,VA,Virginia,29.7,29.7,Percent of adults aged 18 years and older who have obesity,4523.0,,Female,"(37.54268067400045, -78.45789046299967)",51,Gender,Female
186,2015,VA,Virginia,28.4,28.4,Percent of adults aged 18 years and older who have an overweight classification,4523.0,,Female,"(37.54268067400045, -78.45789046299967)",51,Gender,Female
187,2015,VA,Virginia,41.2,41.2,Percent of adults aged 18 years and older who have an overweight classification,3507.0,,Male,"(37.54268067400045, -78.45789046299967)",51,Gender,Male
188,2015,WA,Washington,25.9,25.9,Percent of adults aged 18 years and older who have obesity,7942.0,,Female,"(47.52227862900048, -120.47001078999972)",53,Gender,Female
189,2015,WA,Washington,26.9,26.9,Percent of adults aged 18 years and older who have obesity,6752.0,,Male,"(47.52227862900048, -120.47001078999972)",53,Gender,Male
190,2015,WV,West Virginia,31.0,31.0,Percent of adults aged 18 years and older who have an overweight classification,2903.0,,Female,"(38.66551020200046, -80.71264013499967)",54,Gender,Female
191,2015,WA,Washington,29.9,29.9,Percent of adults aged 18 years and older who have an overweight classification,7942.0,,Female,"(47.52227862900048, -120.47001078999972)",53,Gender,Female
192,2015,WA,Washington,41.8,41.8,Percent of adults aged 18 years and older who have an overweight classification,6752.0,,Male,"(47.52227862900048, -120.47001078999972)",53,Gender,Male
193,2015,WV,West Virginia,37.4,37.4,Percent of adults aged 18 years and older who have obesity,2568.0,,Male,"(38.66551020200046, -80.71264013499967)",54,Gender,Male
194,2015,WV,West Virginia,33.8,33.8,Percent of adults aged 18 years and older who have obesity,2903.0,,Female,"(38.66551020200046, -80.71264013499967)",54,Gender,Female
195,2015,WV,West Virginia,39.8,39.8,Percent of adults aged 18 years and older who have an overweight classification,2568.0,,Male,"(38.66551020200046, -80.71264013499967)",54,Gender,Male
196,2015,WI,Wisconsin,30.1,30.1,Percent of adults aged 18 years and older who have obesity,3107.0,,Female,"(44.39319117400049, -89.81637074199966)",55,Gender,Female
197,2015,WI,Wisconsin,31.2,31.2,Percent of adults aged 18 years and older who have obesity,2648.0,,Male,"(44.39319117400049, -89.81637074199966)",55,Gender,Male
198,2015,WI,Wisconsin,28.7,28.7,Percent of adults aged 18 years and older who have an overweight classification,3107.0,,Female,"(44.39319117400049, -89.81637074199966)",55,Gender,Female
199,2015,WI,Wisconsin,41.5,41.5,Percent of adults aged 18 years and older who have an overweight classification,2648.0,,Male,"(44.39319117400049, -89.81637074199966)",55,Gender,Male
200,2015,WY,Wyoming,27.8,27.8,Percent of adults aged 18 years and older who have obesity,2807.0,,Female,"(43.23554134300048, -108.10983035299967)",56,Gender,Female
201,2015,WY,Wyoming,30.1,30.1,Percent of adults aged 18 years and older who have obesity,2203.0,,Male,"(43.23554134300048, -108.10983035299967)",56,Gender,Male
202,2015,WY,Wyoming,29.9,29.9,Percent of adults aged 18 years and older who have an overweight classification,2807.0,,Female,"(43.23554134300048, -108.10983035299967)",56,Gender,Female
203,2015,WY,Wyoming,42.1,42.1,Percent of adults aged 18 years and older who have an overweight classification,2203.0,,Male,"(43.23554134300048, -108.10983035299967)",56,Gender,Male
204,2015,US,National,28.6,28.6,Percent of adults aged 18 years and older who have obesity,221909.0,,Female,,59,Gender,Female
205,2015,US,National,29.1,29.1,Percent of adults aged 18 years and older who have obesity,176407.0,,Male,,59,Gender,Male
206,2015,US,National,29.8,29.8,Percent of adults aged 18 years and older who have an overweight classification,221909.0,,Female,,59,Gender,Female
207,2015,US,National,41.4,41.4,Percent of adults aged 18 years and older who have an overweight classification,176407.0,,Male,,59,Gender,Male
208,2015,GU,Guam,29.6,29.6,Percent of adults aged 18 years and older who have obesity,827.0,,Female,"(13.444304, 144.793731)",66,Gender,Female
209,2015,GU,Guam,33.4,33.4,Percent of adults aged 18 years and older who have obesity,761.0,,Male,"(13.444304, 144.793731)",66,Gender,Male
210,2015,GU,Guam,30.6,30.6,Percent of adults aged 18 years and older who have an overweight classification,827.0,,Female,"(13.444304, 144.793731)",66,Gender,Female
211,2015,GU,Guam,40.1,40.1,Percent of adults aged 18 years and older who have an overweight classification,761.0,,Male,"(13.444304, 144.793731)",66,Gender,Male
212,2015,PR,Puerto Rico,27.8,27.8,Percent of adults aged 18 years and older who have obesity,1914.0,,Male,"(18.220833, -66.590149)",72,Gender,Male
213,2015,PR,Puerto Rico,31.1,31.1,Percent of adults aged 18 years and older who have obesity,3240.0,,Female,"(18.220833, -66.590149)",72,Gender,Female
214,2015,PR,Puerto Rico,34.3,34.3,Percent of adults aged 18 years and older who have an overweight classification,3240.0,,Female,"(18.220833, -66.590149)",72,Gender,Female
215,2015,PR,Puerto Rico,40.9,40.9,Percent of adults aged 18 years and older who have an overweight classification,1914.0,,Male,"(18.220833, -66.590149)",72,Gender,Male
