,year,state,state_name,income_pc,Data_Value_Alt,Question,Sample_Size,Total,Income,GeoLocation,LocationID,StratificationCategory1,Stratification1
146,2016,ME,Maine,37.2,37.2,Percent of adults aged 18 years and older who have an overweight classification,748.0,,Data not reported,"(45.254228894000505, -68.98503133599962)",23,Income,Data not reported
147,2016,MD,Maryland,31.3,31.3,Percent of adults aged 18 years and older who have an overweight classification,985.0,,"Less than $15,000","(39.29058096400047, -76.60926011099963)",24,Income,"Less than $15,000"
148,2016,MD,Maryland,31.2,31.2,Percent of adults aged 18 years and older who have an overweight classification,1730.0,,"$15,000 - $24,999","(39.29058096400047, -76.60926011099963)",24,Income,"$15,000 - $24,999"
149,2016,MD,Maryland,37.1,37.1,Percent of adults aged 18 years and older who have an overweight classification,1115.0,,"$25,000 - $34,999","(39.29058096400047, -76.60926011099963)",24,Income,"$25,000 - $34,999"
150,2016,MD,Maryland,33.0,33.0,Percent of adults aged 18 years and older who have an overweight classification,1633.0,,"$35,000 - $49,999","(39.29058096400047, -76.60926011099963)",24,Income,"$35,000 - $49,999"
151,2016,MD,Maryland,38.0,38.0,Percent of adults aged 18 years and older who have an overweight classification,2170.0,,"$50,000 - $74,999","(39.29058096400047, -76.60926011099963)",24,Income,"$50,000 - $74,999"
152,2016,MD,Maryland,36.3,36.3,Percent of adults aged 18 years and older who have an overweight classification,6338.0,,"$75,000 or greater","(39.29058096400047, -76.60926011099963)",24,Income,"$75,000 or greater"
153,2016,MD,Maryland,31.5,31.5,Percent of adults aged 18 years and older who have an overweight classification,2730.0,,Data not reported,"(39.29058096400047, -76.60926011099963)",24,Income,Data not reported
154,2016,MA,Massachusetts,31.5,31.5,Percent of adults aged 18 years and older who have an overweight classification,522.0,,"Less than $15,000","(42.27687047000046, -72.08269067499964)",25,Income,"Less than $15,000"
155,2016,MA,Massachusetts,31.0,31.0,Percent of adults aged 18 years and older who have an overweight classification,401.0,,"$15,000 - $24,999","(42.27687047000046, -72.08269067499964)",25,Income,"$15,000 - $24,999"
156,2016,MA,Massachusetts,32.6,32.6,Percent of adults aged 18 years and older who have an overweight classification,508.0,,"$25,000 - $34,999","(42.27687047000046, -72.08269067499964)",25,Income,"$25,000 - $34,999"
157,2016,MA,Massachusetts,35.3,35.3,Percent of adults aged 18 years and older who have an overweight classification,754.0,,"$35,000 - $49,999","(42.27687047000046, -72.08269067499964)",25,Income,"$35,000 - $49,999"
158,2016,MA,Massachusetts,37.6,37.6,Percent of adults aged 18 years and older who have an overweight classification,888.0,,"$50,000 - $74,999","(42.27687047000046, -72.08269067499964)",25,Income,"$50,000 - $74,999"
159,2016,MA,Massachusetts,40.7,40.7,Percent of adults aged 18 years and older who have an overweight classification,2710.0,,"$75,000 or greater","(42.27687047000046, -72.08269067499964)",25,Income,"$75,000 or greater"
160,2016,MA,Massachusetts,33.8,33.8,Percent of adults aged 18 years and older who have an overweight classification,1697.0,,Data not reported,"(42.27687047000046, -72.08269067499964)",25,Income,Data not reported
161,2016,MI,Michigan,30.1,30.1,Percent of adults aged 18 years and older who have an overweight classification,920.0,,"Less than $15,000","(44.6613195430005, -84.71439026999968)",26,Income,"Less than $15,000"
162,2016,MI,Michigan,32.9,32.9,Percent of adults aged 18 years and older who have an overweight classification,1513.0,,"$15,000 - $24,999","(44.6613195430005, -84.71439026999968)",26,Income,"$15,000 - $24,999"
163,2016,MI,Michigan,35.8,35.8,Percent of adults aged 18 years and older who have an overweight classification,1067.0,,"$25,000 - $34,999","(44.6613195430005, -84.71439026999968)",26,Income,"$25,000 - $34,999"
164,2016,MI,Michigan,34.1,34.1,Percent of adults aged 18 years and older who have an overweight classification,1483.0,,"$35,000 - $49,999","(44.6613195430005, -84.71439026999968)",26,Income,"$35,000 - $49,999"
165,2016,MI,Michigan,34.7,34.7,Percent of adults aged 18 years and older who have an overweight classification,1589.0,,"$50,000 - $74,999","(44.6613195430005, -84.71439026999968)",26,Income,"$50,000 - $74,999"
166,2016,MI,Michigan,39.0,39.0,Percent of adults aged 18 years and older who have an overweight classification,2913.0,,"$75,000 or greater","(44.6613195430005, -84.71439026999968)",26,Income,"$75,000 or greater"
167,2016,MI,Michigan,33.6,33.6,Percent of adults aged 18 years and older who have an overweight classification,1645.0,,Data not reported,"(44.6613195430005, -84.71439026999968)",26,Income,Data not reported
168,2016,MN,Minnesota,29.7,29.7,Percent of adults aged 18 years and older who have an overweight classification,806.0,,"Less than $15,000","(46.35564873600049, -94.79420050299967)",27,Income,"Less than $15,000"
169,2016,MN,Minnesota,32.4,32.4,Percent of adults aged 18 years and older who have an overweight classification,1800.0,,"$15,000 - $24,999","(46.35564873600049, -94.79420050299967)",27,Income,"$15,000 - $24,999"
170,2016,MN,Minnesota,35.6,35.6,Percent of adults aged 18 years and older who have an overweight classification,1354.0,,"$25,000 - $34,999","(46.35564873600049, -94.79420050299967)",27,Income,"$25,000 - $34,999"
171,2016,MN,Minnesota,38.1,38.1,Percent of adults aged 18 years and older who have an overweight classification,2034.0,,"$35,000 - $49,999","(46.35564873600049, -94.79420050299967)",27,Income,"$35,000 - $49,999"
172,2016,MN,Minnesota,39.8,39.8,Percent of adults aged 18 years and older who have an overweight classification,2452.0,,"$50,000 - $74,999","(46.35564873600049, -94.79420050299967)",27,Income,"$50,000 - $74,999"
173,2016,MN,Minnesota,39.6,39.6,Percent of adults aged 18 years and older who have an overweight classification,5207.0,,"$75,000 or greater","(46.35564873600049, -94.79420050299967)",27,Income,"$75,000 or greater"
174,2016,MN,Minnesota,33.1,33.1,Percent of adults aged 18 years and older who have an overweight classification,1767.0,,Data not reported,"(46.35564873600049, -94.79420050299967)",27,Income,Data not reported
175,2016,MS,Mississippi,27.5,27.5,Percent of adults aged 18 years and older who have an overweight classification,669.0,,"Less than $15,000","(32.745510099000455, -89.53803082499968)",28,Income,"Less than $15,000"
176,2016,MS,Mississippi,30.7,30.7,Percent of adults aged 18 years and older who have an overweight classification,964.0,,"$15,000 - $24,999","(32.745510099000455, -89.53803082499968)",28,Income,"$15,000 - $24,999"
177,2016,MS,Mississippi,31.3,31.3,Percent of adults aged 18 years and older who have an overweight classification,490.0,,"$25,000 - $34,999","(32.745510099000455, -89.53803082499968)",28,Income,"$25,000 - $34,999"
178,2016,MS,Mississippi,37.3,37.3,Percent of adults aged 18 years and older who have an overweight classification,556.0,,"$35,000 - $49,999","(32.745510099000455, -89.53803082499968)",28,Income,"$35,000 - $49,999"
179,2016,MS,Mississippi,41.2,41.2,Percent of adults aged 18 years and older who have an overweight classification,510.0,,"$50,000 - $74,999","(32.745510099000455, -89.53803082499968)",28,Income,"$50,000 - $74,999"
180,2016,MS,Mississippi,40.2,40.2,Percent of adults aged 18 years and older who have an overweight classification,767.0,,"$75,000 or greater","(32.745510099000455, -89.53803082499968)",28,Income,"$75,000 or greater"
181,2016,MS,Mississippi,31.9,31.9,Percent of adults aged 18 years and older who have an overweight classification,865.0,,Data not reported,"(32.745510099000455, -89.53803082499968)",28,Income,Data not reported
182,2016,MO,Missouri,22.2,22.2,Percent of adults aged 18 years and older who have an overweight classification,624.0,,"Less than $15,000","(38.635790776000476, -92.56630005299968)",29,Income,"Less than $15,000"
183,2016,MO,Missouri,31.5,31.5,Percent of adults aged 18 years and older who have an overweight classification,976.0,,"$15,000 - $24,999","(38.635790776000476, -92.56630005299968)",29,Income,"$15,000 - $24,999"
184,2016,MO,Missouri,40.2,40.2,Percent of adults aged 18 years and older who have an overweight classification,664.0,,"$25,000 - $34,999","(38.635790776000476, -92.56630005299968)",29,Income,"$25,000 - $34,999"
185,2016,MO,Missouri,39.8,39.8,Percent of adults aged 18 years and older who have an overweight classification,867.0,,"$35,000 - $49,999","(38.635790776000476, -92.56630005299968)",29,Income,"$35,000 - $49,999"
186,2016,MO,Missouri,37.7,37.7,Percent of adults aged 18 years and older who have an overweight classification,889.0,,"$50,000 - $74,999","(38.635790776000476, -92.56630005299968)",29,Income,"$50,000 - $74,999"
187,2016,MO,Missouri,39.2,39.2,Percent of adults aged 18 years and older who have an overweight classification,1444.0,,"$75,000 or greater","(38.635790776000476, -92.56630005299968)",29,Income,"$75,000 or greater"
188,2016,MO,Missouri,32.0,32.0,Percent of adults aged 18 years and older who have an overweight classification,1114.0,,Data not reported,"(38.635790776000476, -92.56630005299968)",29,Income,Data not reported
189,2016,MT,Montana,31.6,31.6,Percent of adults aged 18 years and older who have an overweight classification,464.0,,"Less than $15,000","(47.06652897200047, -109.42442064499971)",30,Income,"Less than $15,000"
190,2016,MT,Montana,35.1,35.1,Percent of adults aged 18 years and older who have an overweight classification,888.0,,"$15,000 - $24,999","(47.06652897200047, -109.42442064499971)",30,Income,"$15,000 - $24,999"
191,2016,MT,Montana,35.0,35.0,Percent of adults aged 18 years and older who have an overweight classification,613.0,,"$25,000 - $34,999","(47.06652897200047, -109.42442064499971)",30,Income,"$25,000 - $34,999"
192,2016,MT,Montana,40.7,40.7,Percent of adults aged 18 years and older who have an overweight classification,761.0,,"$35,000 - $49,999","(47.06652897200047, -109.42442064499971)",30,Income,"$35,000 - $49,999"
193,2016,MT,Montana,41.6,41.6,Percent of adults aged 18 years and older who have an overweight classification,866.0,,"$50,000 - $74,999","(47.06652897200047, -109.42442064499971)",30,Income,"$50,000 - $74,999"
194,2016,MT,Montana,39.3,39.3,Percent of adults aged 18 years and older who have an overweight classification,1085.0,,"$75,000 or greater","(47.06652897200047, -109.42442064499971)",30,Income,"$75,000 or greater"
195,2016,MT,Montana,33.0,33.0,Percent of adults aged 18 years and older who have an overweight classification,806.0,,Data not reported,"(47.06652897200047, -109.42442064499971)",30,Income,Data not reported
196,2016,NE,Nebraska,30.6,30.6,Percent of adults aged 18 years and older who have an overweight classification,1005.0,,"Less than $15,000","(41.6410409880005, -99.36572062299967)",31,Income,"Less than $15,000"
197,2016,NE,Nebraska,34.0,34.0,Percent of adults aged 18 years and older who have an overweight classification,2076.0,,"$15,000 - $24,999","(41.6410409880005, -99.36572062299967)",31,Income,"$15,000 - $24,999"
198,2016,NE,Nebraska,36.4,36.4,Percent of adults aged 18 years and older who have an overweight classification,1601.0,,"$25,000 - $34,999","(41.6410409880005, -99.36572062299967)",31,Income,"$25,000 - $34,999"
199,2016,NE,Nebraska,36.0,36.0,Percent of adults aged 18 years and older who have an overweight classification,2137.0,,"$35,000 - $49,999","(41.6410409880005, -99.36572062299967)",31,Income,"$35,000 - $49,999"
200,2016,NE,Nebraska,39.0,39.0,Percent of adults aged 18 years and older who have an overweight classification,2360.0,,"$50,000 - $74,999","(41.6410409880005, -99.36572062299967)",31,Income,"$50,000 - $74,999"
201,2016,NE,Nebraska,38.6,38.6,Percent of adults aged 18 years and older who have an overweight classification,3572.0,,"$75,000 or greater","(41.6410409880005, -99.36572062299967)",31,Income,"$75,000 or greater"
202,2016,NE,Nebraska,34.9,34.9,Percent of adults aged 18 years and older who have an overweight classification,1422.0,,Data not reported,"(41.6410409880005, -99.36572062299967)",31,Income,Data not reported
203,2016,NV,Nevada,33.5,33.5,Percent of adults aged 18 years and older who have an overweight classification,293.0,,"Less than $15,000","(39.493240390000494, -117.07184056399967)",32,Income,"Less than $15,000"
204,2016,NV,Nevada,34.4,34.4,Percent of adults aged 18 years and older who have an overweight classification,554.0,,"$15,000 - $24,999","(39.493240390000494, -117.07184056399967)",32,Income,"$15,000 - $24,999"
205,2016,NV,Nevada,31.5,31.5,Percent of adults aged 18 years and older who have an overweight classification,383.0,,"$25,000 - $34,999","(39.493240390000494, -117.07184056399967)",32,Income,"$25,000 - $34,999"
206,2016,NV,Nevada,37.9,37.9,Percent of adults aged 18 years and older who have an overweight classification,478.0,,"$35,000 - $49,999","(39.493240390000494, -117.07184056399967)",32,Income,"$35,000 - $49,999"
207,2016,NV,Nevada,41.9,41.9,Percent of adults aged 18 years and older who have an overweight classification,574.0,,"$50,000 - $74,999","(39.493240390000494, -117.07184056399967)",32,Income,"$50,000 - $74,999"
208,2016,NV,Nevada,41.0,41.0,Percent of adults aged 18 years and older who have an overweight classification,1070.0,,"$75,000 or greater","(39.493240390000494, -117.07184056399967)",32,Income,"$75,000 or greater"
209,2016,NV,Nevada,30.5,30.5,Percent of adults aged 18 years and older who have an overweight classification,629.0,,Data not reported,"(39.493240390000494, -117.07184056399967)",32,Income,Data not reported
210,2016,NH,New Hampshire,27.4,27.4,Percent of adults aged 18 years and older who have an overweight classification,356.0,,"Less than $15,000","(43.65595011300047, -71.50036091999965)",33,Income,"Less than $15,000"
211,2016,NH,New Hampshire,29.4,29.4,Percent of adults aged 18 years and older who have an overweight classification,688.0,,"$15,000 - $24,999","(43.65595011300047, -71.50036091999965)",33,Income,"$15,000 - $24,999"
212,2016,NH,New Hampshire,34.8,34.8,Percent of adults aged 18 years and older who have an overweight classification,482.0,,"$25,000 - $34,999","(43.65595011300047, -71.50036091999965)",33,Income,"$25,000 - $34,999"
213,2016,NH,New Hampshire,34.7,34.7,Percent of adults aged 18 years and older who have an overweight classification,713.0,,"$35,000 - $49,999","(43.65595011300047, -71.50036091999965)",33,Income,"$35,000 - $49,999"
214,2016,NH,New Hampshire,40.7,40.7,Percent of adults aged 18 years and older who have an overweight classification,843.0,,"$50,000 - $74,999","(43.65595011300047, -71.50036091999965)",33,Income,"$50,000 - $74,999"
215,2016,NH,New Hampshire,40.2,40.2,Percent of adults aged 18 years and older who have an overweight classification,1854.0,,"$75,000 or greater","(43.65595011300047, -71.50036091999965)",33,Income,"$75,000 or greater"
216,2016,NH,New Hampshire,35.9,35.9,Percent of adults aged 18 years and older who have an overweight classification,952.0,,Data not reported,"(43.65595011300047, -71.50036091999965)",33,Income,Data not reported
217,2016,NJ,New Jersey,34.7,34.7,Percent of adults aged 18 years and older who have an overweight classification,426.0,,"Less than $15,000","(40.13057004800049, -74.27369128799967)",34,Income,"Less than $15,000"
218,2016,NJ,New Jersey,34.5,34.5,Percent of adults aged 18 years and older who have an overweight classification,957.0,,"$15,000 - $24,999","(40.13057004800049, -74.27369128799967)",34,Income,"$15,000 - $24,999"
219,2016,NJ,New Jersey,30.1,30.1,Percent of adults aged 18 years and older who have an overweight classification,503.0,,"$25,000 - $34,999","(40.13057004800049, -74.27369128799967)",34,Income,"$25,000 - $34,999"
220,2016,NJ,New Jersey,35.8,35.8,Percent of adults aged 18 years and older who have an overweight classification,635.0,,"$35,000 - $49,999","(40.13057004800049, -74.27369128799967)",34,Income,"$35,000 - $49,999"
221,2016,NJ,New Jersey,39.5,39.5,Percent of adults aged 18 years and older who have an overweight classification,828.0,,"$50,000 - $74,999","(40.13057004800049, -74.27369128799967)",34,Income,"$50,000 - $74,999"
222,2016,NJ,New Jersey,39.6,39.6,Percent of adults aged 18 years and older who have an overweight classification,2401.0,,"$75,000 or greater","(40.13057004800049, -74.27369128799967)",34,Income,"$75,000 or greater"
223,2016,NJ,New Jersey,32.1,32.1,Percent of adults aged 18 years and older who have an overweight classification,1060.0,,Data not reported,"(40.13057004800049, -74.27369128799967)",34,Income,Data not reported
224,2016,NM,New Mexico,29.9,29.9,Percent of adults aged 18 years and older who have an overweight classification,693.0,,"Less than $15,000","(34.52088095200048, -106.24058098499967)",35,Income,"Less than $15,000"
225,2016,NM,New Mexico,35.4,35.4,Percent of adults aged 18 years and older who have an overweight classification,1095.0,,"$15,000 - $24,999","(34.52088095200048, -106.24058098499967)",35,Income,"$15,000 - $24,999"
226,2016,NM,New Mexico,37.0,37.0,Percent of adults aged 18 years and older who have an overweight classification,567.0,,"$25,000 - $34,999","(34.52088095200048, -106.24058098499967)",35,Income,"$25,000 - $34,999"
227,2016,NM,New Mexico,39.2,39.2,Percent of adults aged 18 years and older who have an overweight classification,713.0,,"$35,000 - $49,999","(34.52088095200048, -106.24058098499967)",35,Income,"$35,000 - $49,999"
228,2016,NM,New Mexico,39.9,39.9,Percent of adults aged 18 years and older who have an overweight classification,681.0,,"$50,000 - $74,999","(34.52088095200048, -106.24058098499967)",35,Income,"$50,000 - $74,999"
229,2016,NM,New Mexico,40.3,40.3,Percent of adults aged 18 years and older who have an overweight classification,1171.0,,"$75,000 or greater","(34.52088095200048, -106.24058098499967)",35,Income,"$75,000 or greater"
230,2016,NM,New Mexico,32.7,32.7,Percent of adults aged 18 years and older who have an overweight classification,611.0,,Data not reported,"(34.52088095200048, -106.24058098499967)",35,Income,Data not reported
231,2016,NY,New York,30.5,30.5,Percent of adults aged 18 years and older who have an overweight classification,3077.0,,"Less than $15,000","(42.82700103200045, -75.54397042699964)",36,Income,"Less than $15,000"
232,2016,NY,New York,34.4,34.4,Percent of adults aged 18 years and older who have an overweight classification,4999.0,,"$15,000 - $24,999","(42.82700103200045, -75.54397042699964)",36,Income,"$15,000 - $24,999"
233,2016,NY,New York,37.1,37.1,Percent of adults aged 18 years and older who have an overweight classification,3048.0,,"$25,000 - $34,999","(42.82700103200045, -75.54397042699964)",36,Income,"$25,000 - $34,999"
234,2016,NY,New York,35.2,35.2,Percent of adults aged 18 years and older who have an overweight classification,3871.0,,"$35,000 - $49,999","(42.82700103200045, -75.54397042699964)",36,Income,"$35,000 - $49,999"
235,2016,NY,New York,35.1,35.1,Percent of adults aged 18 years and older who have an overweight classification,4328.0,,"$50,000 - $74,999","(42.82700103200045, -75.54397042699964)",36,Income,"$50,000 - $74,999"
236,2016,NY,New York,37.7,37.7,Percent of adults aged 18 years and older who have an overweight classification,8551.0,,"$75,000 or greater","(42.82700103200045, -75.54397042699964)",36,Income,"$75,000 or greater"
237,2016,NY,New York,33.1,33.1,Percent of adults aged 18 years and older who have an overweight classification,3395.0,,Data not reported,"(42.82700103200045, -75.54397042699964)",36,Income,Data not reported
238,2016,NC,North Carolina,30.5,30.5,Percent of adults aged 18 years and older who have an overweight classification,550.0,,"Less than $15,000","(35.466220975000454, -79.15925046299964)",37,Income,"Less than $15,000"
239,2016,NC,North Carolina,31.8,31.8,Percent of adults aged 18 years and older who have an overweight classification,993.0,,"$15,000 - $24,999","(35.466220975000454, -79.15925046299964)",37,Income,"$15,000 - $24,999"
240,2016,NC,North Carolina,31.1,31.1,Percent of adults aged 18 years and older who have an overweight classification,578.0,,"$25,000 - $34,999","(35.466220975000454, -79.15925046299964)",37,Income,"$25,000 - $34,999"
241,2016,NC,North Carolina,37.7,37.7,Percent of adults aged 18 years and older who have an overweight classification,746.0,,"$35,000 - $49,999","(35.466220975000454, -79.15925046299964)",37,Income,"$35,000 - $49,999"
242,2016,NC,North Carolina,34.9,34.9,Percent of adults aged 18 years and older who have an overweight classification,784.0,,"$50,000 - $74,999","(35.466220975000454, -79.15925046299964)",37,Income,"$50,000 - $74,999"
243,2016,NC,North Carolina,39.6,39.6,Percent of adults aged 18 years and older who have an overweight classification,1388.0,,"$75,000 or greater","(35.466220975000454, -79.15925046299964)",37,Income,"$75,000 or greater"
244,2016,NC,North Carolina,34.1,34.1,Percent of adults aged 18 years and older who have an overweight classification,945.0,,Data not reported,"(35.466220975000454, -79.15925046299964)",37,Income,Data not reported
245,2016,ND,North Dakota,29.9,29.9,Percent of adults aged 18 years and older who have an overweight classification,306.0,,"Less than $15,000","(47.47531977900047, -100.11842104899966)",38,Income,"Less than $15,000"
246,2016,ND,North Dakota,28.6,28.6,Percent of adults aged 18 years and older who have an overweight classification,602.0,,"$15,000 - $24,999","(47.47531977900047, -100.11842104899966)",38,Income,"$15,000 - $24,999"
247,2016,ND,North Dakota,27.7,27.7,Percent of adults aged 18 years and older who have an overweight classification,503.0,,"$25,000 - $34,999","(47.47531977900047, -100.11842104899966)",38,Income,"$25,000 - $34,999"
248,2016,ND,North Dakota,36.8,36.8,Percent of adults aged 18 years and older who have an overweight classification,768.0,,"$35,000 - $49,999","(47.47531977900047, -100.11842104899966)",38,Income,"$35,000 - $49,999"
249,2016,ND,North Dakota,38.0,38.0,Percent of adults aged 18 years and older who have an overweight classification,902.0,,"$50,000 - $74,999","(47.47531977900047, -100.11842104899966)",38,Income,"$50,000 - $74,999"
250,2016,ND,North Dakota,41.3,41.3,Percent of adults aged 18 years and older who have an overweight classification,1755.0,,"$75,000 or greater","(47.47531977900047, -100.11842104899966)",38,Income,"$75,000 or greater"
251,2016,ND,North Dakota,36.3,36.3,Percent of adults aged 18 years and older who have an overweight classification,512.0,,Data not reported,"(47.47531977900047, -100.11842104899966)",38,Income,Data not reported
252,2016,OH,Ohio,32.4,32.4,Percent of adults aged 18 years and older who have an overweight classification,979.0,,"Less than $15,000","(40.06021014100048, -82.40426005599966)",39,Income,"Less than $15,000"
253,2016,OH,Ohio,29.5,29.5,Percent of adults aged 18 years and older who have an overweight classification,1924.0,,"$15,000 - $24,999","(40.06021014100048, -82.40426005599966)",39,Income,"$15,000 - $24,999"
254,2016,OH,Ohio,35.3,35.3,Percent of adults aged 18 years and older who have an overweight classification,1262.0,,"$25,000 - $34,999","(40.06021014100048, -82.40426005599966)",39,Income,"$25,000 - $34,999"
255,2016,OH,Ohio,36.2,36.2,Percent of adults aged 18 years and older who have an overweight classification,1478.0,,"$35,000 - $49,999","(40.06021014100048, -82.40426005599966)",39,Income,"$35,000 - $49,999"
256,2016,OH,Ohio,35.1,35.1,Percent of adults aged 18 years and older who have an overweight classification,1602.0,,"$50,000 - $74,999","(40.06021014100048, -82.40426005599966)",39,Income,"$50,000 - $74,999"
257,2016,OH,Ohio,38.7,38.7,Percent of adults aged 18 years and older who have an overweight classification,2637.0,,"$75,000 or greater","(40.06021014100048, -82.40426005599966)",39,Income,"$75,000 or greater"
258,2016,OH,Ohio,32.9,32.9,Percent of adults aged 18 years and older who have an overweight classification,1573.0,,Data not reported,"(40.06021014100048, -82.40426005599966)",39,Income,Data not reported
259,2016,OK,Oklahoma,30.4,30.4,Percent of adults aged 18 years and older who have an overweight classification,568.0,,"Less than $15,000","(35.47203135600046, -97.52107021399968)",40,Income,"Less than $15,000"
260,2016,OK,Oklahoma,31.0,31.0,Percent of adults aged 18 years and older who have an overweight classification,1016.0,,"$15,000 - $24,999","(35.47203135600046, -97.52107021399968)",40,Income,"$15,000 - $24,999"
261,2016,OK,Oklahoma,34.2,34.2,Percent of adults aged 18 years and older who have an overweight classification,647.0,,"$25,000 - $34,999","(35.47203135600046, -97.52107021399968)",40,Income,"$25,000 - $34,999"
262,2016,OK,Oklahoma,35.6,35.6,Percent of adults aged 18 years and older who have an overweight classification,853.0,,"$35,000 - $49,999","(35.47203135600046, -97.52107021399968)",40,Income,"$35,000 - $49,999"
263,2016,OK,Oklahoma,38.0,38.0,Percent of adults aged 18 years and older who have an overweight classification,837.0,,"$50,000 - $74,999","(35.47203135600046, -97.52107021399968)",40,Income,"$50,000 - $74,999"
264,2016,OK,Oklahoma,39.3,39.3,Percent of adults aged 18 years and older who have an overweight classification,1385.0,,"$75,000 or greater","(35.47203135600046, -97.52107021399968)",40,Income,"$75,000 or greater"
265,2016,OK,Oklahoma,39.4,39.4,Percent of adults aged 18 years and older who have an overweight classification,1143.0,,Data not reported,"(35.47203135600046, -97.52107021399968)",40,Income,Data not reported
266,2016,OR,Oregon,31.5,31.5,Percent of adults aged 18 years and older who have an overweight classification,681.0,,"$15,000 - $24,999","(44.56744942400047, -120.15503132599969)",41,Income,"$15,000 - $24,999"
267,2016,OR,Oregon,32.9,32.9,Percent of adults aged 18 years and older who have an overweight classification,366.0,,"Less than $15,000","(44.56744942400047, -120.15503132599969)",41,Income,"Less than $15,000"
268,2016,OR,Oregon,31.2,31.2,Percent of adults aged 18 years and older who have an overweight classification,439.0,,"$25,000 - $34,999","(44.56744942400047, -120.15503132599969)",41,Income,"$25,000 - $34,999"
269,2016,OR,Oregon,35.7,35.7,Percent of adults aged 18 years and older who have an overweight classification,622.0,,"$35,000 - $49,999","(44.56744942400047, -120.15503132599969)",41,Income,"$35,000 - $49,999"
270,2016,OR,Oregon,36.7,36.7,Percent of adults aged 18 years and older who have an overweight classification,721.0,,"$50,000 - $74,999","(44.56744942400047, -120.15503132599969)",41,Income,"$50,000 - $74,999"
271,2016,OR,Oregon,35.9,35.9,Percent of adults aged 18 years and older who have an overweight classification,1424.0,,"$75,000 or greater","(44.56744942400047, -120.15503132599969)",41,Income,"$75,000 or greater"
272,2016,OR,Oregon,30.6,30.6,Percent of adults aged 18 years and older who have an overweight classification,747.0,,Data not reported,"(44.56744942400047, -120.15503132599969)",41,Income,Data not reported
273,2016,PA,Pennsylvania,30.7,30.7,Percent of adults aged 18 years and older who have an overweight classification,542.0,,"Less than $15,000","(40.79373015200048, -77.86070029399963)",42,Income,"Less than $15,000"
274,2016,PA,Pennsylvania,33.6,33.6,Percent of adults aged 18 years and older who have an overweight classification,903.0,,"$15,000 - $24,999","(40.79373015200048, -77.86070029399963)",42,Income,"$15,000 - $24,999"
275,2016,PA,Pennsylvania,30.3,30.3,Percent of adults aged 18 years and older who have an overweight classification,556.0,,"$25,000 - $34,999","(40.79373015200048, -77.86070029399963)",42,Income,"$25,000 - $34,999"
276,2016,PA,Pennsylvania,37.4,37.4,Percent of adults aged 18 years and older who have an overweight classification,818.0,,"$35,000 - $49,999","(40.79373015200048, -77.86070029399963)",42,Income,"$35,000 - $49,999"
277,2016,PA,Pennsylvania,34.6,34.6,Percent of adults aged 18 years and older who have an overweight classification,962.0,,"$50,000 - $74,999","(40.79373015200048, -77.86070029399963)",42,Income,"$50,000 - $74,999"
278,2016,PA,Pennsylvania,38.2,38.2,Percent of adults aged 18 years and older who have an overweight classification,1914.0,,"$75,000 or greater","(40.79373015200048, -77.86070029399963)",42,Income,"$75,000 or greater"
279,2016,PA,Pennsylvania,34.3,34.3,Percent of adults aged 18 years and older who have an overweight classification,672.0,,Data not reported,"(40.79373015200048, -77.86070029399963)",42,Income,Data not reported
280,2016,RI,Rhode Island,34.6,34.6,Percent of adults aged 18 years and older who have an overweight classification,385.0,,"Less than $15,000","(41.70828019300046, -71.52247031399963)",44,Income,"Less than $15,000"
281,2016,RI,Rhode Island,34.4,34.4,Percent of adults aged 18 years and older who have an overweight classification,656.0,,"$15,000 - $24,999","(41.70828019300046, -71.52247031399963)",44,Income,"$15,000 - $24,999"
282,2016,RI,Rhode Island,34.3,34.3,Percent of adults aged 18 years and older who have an overweight classification,363.0,,"$25,000 - $34,999","(41.70828019300046, -71.52247031399963)",44,Income,"$25,000 - $34,999"
283,2016,RI,Rhode Island,35.8,35.8,Percent of adults aged 18 years and older who have an overweight classification,547.0,,"$35,000 - $49,999","(41.70828019300046, -71.52247031399963)",44,Income,"$35,000 - $49,999"
284,2016,RI,Rhode Island,41.6,41.6,Percent of adults aged 18 years and older who have an overweight classification,658.0,,"$50,000 - $74,999","(41.70828019300046, -71.52247031399963)",44,Income,"$50,000 - $74,999"
285,2016,RI,Rhode Island,39.6,39.6,Percent of adults aged 18 years and older who have an overweight classification,1541.0,,"$75,000 or greater","(41.70828019300046, -71.52247031399963)",44,Income,"$75,000 or greater"
286,2016,RI,Rhode Island,34.6,34.6,Percent of adults aged 18 years and older who have an overweight classification,786.0,,Data not reported,"(41.70828019300046, -71.52247031399963)",44,Income,Data not reported
287,2016,SC,South Carolina,28.7,28.7,Percent of adults aged 18 years and older who have an overweight classification,1110.0,,"Less than $15,000","(33.998821303000454, -81.04537120699968)",45,Income,"Less than $15,000"
288,2016,SC,South Carolina,35.2,35.2,Percent of adults aged 18 years and older who have an overweight classification,1725.0,,"$15,000 - $24,999","(33.998821303000454, -81.04537120699968)",45,Income,"$15,000 - $24,999"
289,2016,SC,South Carolina,32.2,32.2,Percent of adults aged 18 years and older who have an overweight classification,1019.0,,"$25,000 - $34,999","(33.998821303000454, -81.04537120699968)",45,Income,"$25,000 - $34,999"
290,2016,SC,South Carolina,35.6,35.6,Percent of adults aged 18 years and older who have an overweight classification,1306.0,,"$35,000 - $49,999","(33.998821303000454, -81.04537120699968)",45,Income,"$35,000 - $49,999"
