,YearStart,LocationAbbr,LocationDesc,Question,Data_Value,Data_Value_Alt,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,LocationID,StratificationCategory1,Stratification1
49148,2016,GA,Georgia,Percent of adults aged 18 years and older who have an overweight classification,38.2,38.2,227.0,,,,,,Hispanic,"(32.83968109300048, -83.62758034599966)",13,Race/Ethnicity,Hispanic
49149,2016,GA,Georgia,Percent of adults aged 18 years and older who have an overweight classification,37.9,37.9,79.0,,,,,,Asian,"(32.83968109300048, -83.62758034599966)",13,Race/Ethnicity,Asian
49150,2016,GA,Georgia,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(32.83968109300048, -83.62758034599966)",13,Race/Ethnicity,Hawaiian/Pacific Islander
49151,2016,GA,Georgia,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,American Indian/Alaska Native,"(32.83968109300048, -83.62758034599966)",13,Race/Ethnicity,American Indian/Alaska Native
49152,2016,GA,Georgia,Percent of adults aged 18 years and older who have an overweight classification,37.1,37.1,92.0,,,,,,2 or more races,"(32.83968109300048, -83.62758034599966)",13,Race/Ethnicity,2 or more races
49153,2016,GA,Georgia,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(32.83968109300048, -83.62758034599966)",13,Race/Ethnicity,Other
49154,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,40.7,40.7,3655.0,,,,Male,,,"(21.304850435000446, -157.85774940299973)",15,Gender,Male
49155,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,26.5,26.5,4003.0,,,,Female,,,"(21.304850435000446, -157.85774940299973)",15,Gender,Female
49156,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,27.9,27.9,276.0,,,Less than high school,,,,"(21.304850435000446, -157.85774940299973)",15,Education,Less than high school
49157,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,32.4,32.4,2004.0,,,High school graduate,,,,"(21.304850435000446, -157.85774940299973)",15,Education,High school graduate
49158,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,35.1,35.1,2123.0,,,Some college or technical school,,,,"(21.304850435000446, -157.85774940299973)",15,Education,Some college or technical school
49159,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,35.5,35.5,3244.0,,,College graduate,,,,"(21.304850435000446, -157.85774940299973)",15,Education,College graduate
49160,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,34.0,34.0,459.0,,18 - 24,,,,,"(21.304850435000446, -157.85774940299973)",15,Age (years),18 - 24
49161,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,31.8,31.8,775.0,,25 - 34,,,,,"(21.304850435000446, -157.85774940299973)",15,Age (years),25 - 34
49162,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,33.7,33.7,884.0,,35 - 44,,,,,"(21.304850435000446, -157.85774940299973)",15,Age (years),35 - 44
49163,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,34.1,34.1,1151.0,,45 - 54,,,,,"(21.304850435000446, -157.85774940299973)",15,Age (years),45 - 54
49164,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,33.7,33.7,1755.0,,55 - 64,,,,,"(21.304850435000446, -157.85774940299973)",15,Age (years),55 - 64
49165,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,35.3,35.3,2635.0,,65 or older,,,,,"(21.304850435000446, -157.85774940299973)",15,Age (years),65 or older
49166,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,31.1,31.1,682.0,,,,,"Less than $15,000",,"(21.304850435000446, -157.85774940299973)",15,Income,"Less than $15,000"
49167,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,29.2,29.2,1019.0,,,,,"$15,000 - $24,999",,"(21.304850435000446, -157.85774940299973)",15,Income,"$15,000 - $24,999"
49168,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,30.7,30.7,720.0,,,,,"$25,000 - $34,999",,"(21.304850435000446, -157.85774940299973)",15,Income,"$25,000 - $34,999"
49169,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,34.1,34.1,1003.0,,,,,"$35,000 - $49,999",,"(21.304850435000446, -157.85774940299973)",15,Income,"$35,000 - $49,999"
49170,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,35.0,35.0,1168.0,,,,,"$50,000 - $74,999",,"(21.304850435000446, -157.85774940299973)",15,Income,"$50,000 - $74,999"
49171,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,36.8,36.8,2407.0,,,,,"$75,000 or greater",,"(21.304850435000446, -157.85774940299973)",15,Income,"$75,000 or greater"
49172,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,32.2,32.2,660.0,,,,,Data not reported,,"(21.304850435000446, -157.85774940299973)",15,Income,Data not reported
49173,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,36.7,36.7,2481.0,,,,,,Non-Hispanic White,"(21.304850435000446, -157.85774940299973)",15,Race/Ethnicity,Non-Hispanic White
49174,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,43.8,43.8,59.0,,,,,,Non-Hispanic Black,"(21.304850435000446, -157.85774940299973)",15,Race/Ethnicity,Non-Hispanic Black
49175,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,31.4,31.4,539.0,,,,,,Hispanic,"(21.304850435000446, -157.85774940299973)",15,Race/Ethnicity,Hispanic
49176,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,33.5,33.5,2385.0,,,,,,Asian,"(21.304850435000446, -157.85774940299973)",15,Race/Ethnicity,Asian
49177,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,30.2,30.2,278.0,,,,,,Hawaiian/Pacific Islander,"(21.304850435000446, -157.85774940299973)",15,Race/Ethnicity,Hawaiian/Pacific Islander
49178,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,American Indian/Alaska Native,"(21.304850435000446, -157.85774940299973)",15,Race/Ethnicity,American Indian/Alaska Native
49179,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,31.1,31.1,1796.0,,,,,,2 or more races,"(21.304850435000446, -157.85774940299973)",15,Race/Ethnicity,2 or more races
49180,2016,HI,Hawaii,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(21.304850435000446, -157.85774940299973)",15,Race/Ethnicity,Other
49181,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,44.0,44.0,2129.0,,,,Male,,,"(43.682630005000476, -114.3637300419997)",16,Gender,Male
49182,2016,MA,Massachusetts,Percent of adults aged 18 years and older who have obesity,23.6,23.6,7480.0,Total,,,,,,"(42.27687047000046, -72.08269067499964)",25,Total,Total
49183,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,30.0,30.0,2751.0,,,,Female,,,"(43.682630005000476, -114.3637300419997)",16,Gender,Female
49184,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,33.8,33.8,314.0,,,Less than high school,,,,"(43.682630005000476, -114.3637300419997)",16,Education,Less than high school
49185,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,35.8,35.8,1388.0,,,High school graduate,,,,"(43.682630005000476, -114.3637300419997)",16,Education,High school graduate
49186,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,37.8,37.8,1534.0,,,Some college or technical school,,,,"(43.682630005000476, -114.3637300419997)",16,Education,Some college or technical school
49187,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,39.1,39.1,1625.0,,,College graduate,,,,"(43.682630005000476, -114.3637300419997)",16,Education,College graduate
49188,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,27.2,27.2,237.0,,18 - 24,,,,,"(43.682630005000476, -114.3637300419997)",16,Age (years),18 - 24
49189,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,37.7,37.7,444.0,,25 - 34,,,,,"(43.682630005000476, -114.3637300419997)",16,Age (years),25 - 34
49190,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,39.9,39.9,538.0,,35 - 44,,,,,"(43.682630005000476, -114.3637300419997)",16,Age (years),35 - 44
49191,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,36.1,36.1,720.0,,45 - 54,,,,,"(43.682630005000476, -114.3637300419997)",16,Age (years),45 - 54
49192,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,38.4,38.4,1009.0,,55 - 64,,,,,"(43.682630005000476, -114.3637300419997)",16,Age (years),55 - 64
49193,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,40.6,40.6,1932.0,,65 or older,,,,,"(43.682630005000476, -114.3637300419997)",16,Age (years),65 or older
49194,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,25.1,25.1,468.0,,,,,"Less than $15,000",,"(43.682630005000476, -114.3637300419997)",16,Income,"Less than $15,000"
49195,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,32.1,32.1,771.0,,,,,"$15,000 - $24,999",,"(43.682630005000476, -114.3637300419997)",16,Income,"$15,000 - $24,999"
49196,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,36.7,36.7,551.0,,,,,"$25,000 - $34,999",,"(43.682630005000476, -114.3637300419997)",16,Income,"$25,000 - $34,999"
49197,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,44.3,44.3,704.0,,,,,"$35,000 - $49,999",,"(43.682630005000476, -114.3637300419997)",16,Income,"$35,000 - $49,999"
49198,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,36.9,36.9,841.0,,,,,"$50,000 - $74,999",,"(43.682630005000476, -114.3637300419997)",16,Income,"$50,000 - $74,999"
49199,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,39.8,39.8,1077.0,,,,,"$75,000 or greater",,"(43.682630005000476, -114.3637300419997)",16,Income,"$75,000 or greater"
49200,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,38.2,38.2,468.0,,,,,Data not reported,,"(43.682630005000476, -114.3637300419997)",16,Income,Data not reported
49201,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,37.7,37.7,4376.0,,,,,,Non-Hispanic White,"(43.682630005000476, -114.3637300419997)",16,Race/Ethnicity,Non-Hispanic White
49202,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Non-Hispanic Black,"(43.682630005000476, -114.3637300419997)",16,Race/Ethnicity,Non-Hispanic Black
49203,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,39.5,39.5,254.0,,,,,,Hispanic,"(43.682630005000476, -114.3637300419997)",16,Race/Ethnicity,Hispanic
49204,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Asian,"(43.682630005000476, -114.3637300419997)",16,Race/Ethnicity,Asian
49205,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(43.682630005000476, -114.3637300419997)",16,Race/Ethnicity,Hawaiian/Pacific Islander
49206,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,23.6,23.6,72.0,,,,,,American Indian/Alaska Native,"(43.682630005000476, -114.3637300419997)",16,Race/Ethnicity,American Indian/Alaska Native
49207,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,26.6,26.6,62.0,,,,,,2 or more races,"(43.682630005000476, -114.3637300419997)",16,Race/Ethnicity,2 or more races
49208,2016,ID,Idaho,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(43.682630005000476, -114.3637300419997)",16,Race/Ethnicity,Other
49209,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,39.4,39.4,2026.0,,,,Male,,,"(40.48501028300046, -88.99771017799969)",17,Gender,Male
49210,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,27.5,27.5,2492.0,,,,Female,,,"(40.48501028300046, -88.99771017799969)",17,Gender,Female
49211,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,30.0,30.0,316.0,,,Less than high school,,,,"(40.48501028300046, -88.99771017799969)",17,Education,Less than high school
49212,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,32.5,32.5,1037.0,,,High school graduate,,,,"(40.48501028300046, -88.99771017799969)",17,Education,High school graduate
49213,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,33.0,33.0,1308.0,,,Some college or technical school,,,,"(40.48501028300046, -88.99771017799969)",17,Education,Some college or technical school
49214,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,36.2,36.2,1857.0,,,College graduate,,,,"(40.48501028300046, -88.99771017799969)",17,Education,College graduate
49215,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,26.0,26.0,342.0,,18 - 24,,,,,"(40.48501028300046, -88.99771017799969)",17,Age (years),18 - 24
49216,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,30.4,30.4,505.0,,25 - 34,,,,,"(40.48501028300046, -88.99771017799969)",17,Age (years),25 - 34
49217,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,30.7,30.7,565.0,,35 - 44,,,,,"(40.48501028300046, -88.99771017799969)",17,Age (years),35 - 44
49218,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,35.2,35.2,691.0,,45 - 54,,,,,"(40.48501028300046, -88.99771017799969)",17,Age (years),45 - 54
49219,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,38.8,38.8,923.0,,55 - 64,,,,,"(40.48501028300046, -88.99771017799969)",17,Age (years),55 - 64
49220,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,37.0,37.0,1492.0,,65 or older,,,,,"(40.48501028300046, -88.99771017799969)",17,Age (years),65 or older
49221,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,25.4,25.4,391.0,,,,,"Less than $15,000",,"(40.48501028300046, -88.99771017799969)",17,Income,"Less than $15,000"
49222,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,30.5,30.5,671.0,,,,,"$15,000 - $24,999",,"(40.48501028300046, -88.99771017799969)",17,Income,"$15,000 - $24,999"
49223,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,32.9,32.9,414.0,,,,,"$25,000 - $34,999",,"(40.48501028300046, -88.99771017799969)",17,Income,"$25,000 - $34,999"
49224,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,34.0,34.0,574.0,,,,,"$35,000 - $49,999",,"(40.48501028300046, -88.99771017799969)",17,Income,"$35,000 - $49,999"
49225,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,34.9,34.9,671.0,,,,,"$50,000 - $74,999",,"(40.48501028300046, -88.99771017799969)",17,Income,"$50,000 - $74,999"
49226,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,37.4,37.4,1516.0,,,,,"$75,000 or greater",,"(40.48501028300046, -88.99771017799969)",17,Income,"$75,000 or greater"
49227,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,25.6,25.6,281.0,,,,,Data not reported,,"(40.48501028300046, -88.99771017799969)",17,Income,Data not reported
49228,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,33.9,33.9,3224.0,,,,,,Non-Hispanic White,"(40.48501028300046, -88.99771017799969)",17,Race/Ethnicity,Non-Hispanic White
49229,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,34.1,34.1,584.0,,,,,,Non-Hispanic Black,"(40.48501028300046, -88.99771017799969)",17,Race/Ethnicity,Non-Hispanic Black
49230,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,32.8,32.8,425.0,,,,,,Hispanic,"(40.48501028300046, -88.99771017799969)",17,Race/Ethnicity,Hispanic
49231,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,28.2,28.2,165.0,,,,,,Asian,"(40.48501028300046, -88.99771017799969)",17,Race/Ethnicity,Asian
49232,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(40.48501028300046, -88.99771017799969)",17,Race/Ethnicity,Hawaiian/Pacific Islander
49233,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,American Indian/Alaska Native,"(40.48501028300046, -88.99771017799969)",17,Race/Ethnicity,American Indian/Alaska Native
49234,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,30.2,30.2,61.0,,,,,,2 or more races,"(40.48501028300046, -88.99771017799969)",17,Race/Ethnicity,2 or more races
49235,2016,IL,Illinois,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(40.48501028300046, -88.99771017799969)",17,Race/Ethnicity,Other
49236,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,38.9,38.9,4423.0,,,,Male,,,"(39.766910452000445, -86.14996019399968)",18,Gender,Male
49237,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,30.4,30.4,5896.0,,,,Female,,,"(39.766910452000445, -86.14996019399968)",18,Gender,Female
49238,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,34.8,34.8,833.0,,,Less than high school,,,,"(39.766910452000445, -86.14996019399968)",18,Education,Less than high school
49239,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,33.4,33.4,3488.0,,,High school graduate,,,,"(39.766910452000445, -86.14996019399968)",18,Education,High school graduate
49240,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,35.3,35.3,2579.0,,,Some college or technical school,,,,"(39.766910452000445, -86.14996019399968)",18,Education,Some college or technical school
49241,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,35.9,35.9,3400.0,,,College graduate,,,,"(39.766910452000445, -86.14996019399968)",18,Education,College graduate
49242,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,25.1,25.1,425.0,,18 - 24,,,,,"(39.766910452000445, -86.14996019399968)",18,Age (years),18 - 24
49243,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,33.4,33.4,733.0,,25 - 34,,,,,"(39.766910452000445, -86.14996019399968)",18,Age (years),25 - 34
49244,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,36.3,36.3,1022.0,,35 - 44,,,,,"(39.766910452000445, -86.14996019399968)",18,Age (years),35 - 44
49245,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,33.5,33.5,1550.0,,45 - 54,,,,,"(39.766910452000445, -86.14996019399968)",18,Age (years),45 - 54
49246,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,37.6,37.6,2366.0,,55 - 64,,,,,"(39.766910452000445, -86.14996019399968)",18,Age (years),55 - 64
49247,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,39.7,39.7,4223.0,,65 or older,,,,,"(39.766910452000445, -86.14996019399968)",18,Age (years),65 or older
49248,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,31.1,31.1,888.0,,,,,"Less than $15,000",,"(39.766910452000445, -86.14996019399968)",18,Income,"Less than $15,000"
49249,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,33.9,33.9,1731.0,,,,,"$15,000 - $24,999",,"(39.766910452000445, -86.14996019399968)",18,Income,"$15,000 - $24,999"
49250,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,33.6,33.6,1096.0,,,,,"$25,000 - $34,999",,"(39.766910452000445, -86.14996019399968)",18,Income,"$25,000 - $34,999"
49251,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,35.1,35.1,1425.0,,,,,"$35,000 - $49,999",,"(39.766910452000445, -86.14996019399968)",18,Income,"$35,000 - $49,999"
49252,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,36.7,36.7,1455.0,,,,,"$50,000 - $74,999",,"(39.766910452000445, -86.14996019399968)",18,Income,"$50,000 - $74,999"
49253,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,36.1,36.1,2519.0,,,,,"$75,000 or greater",,"(39.766910452000445, -86.14996019399968)",18,Income,"$75,000 or greater"
49254,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,33.6,33.6,1205.0,,,,,Data not reported,,"(39.766910452000445, -86.14996019399968)",18,Income,Data not reported
49255,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,34.4,34.4,8826.0,,,,,,Non-Hispanic White,"(39.766910452000445, -86.14996019399968)",18,Race/Ethnicity,Non-Hispanic White
49256,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,34.7,34.7,689.0,,,,,,Non-Hispanic Black,"(39.766910452000445, -86.14996019399968)",18,Race/Ethnicity,Non-Hispanic Black
49257,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,41.0,41.0,330.0,,,,,,Hispanic,"(39.766910452000445, -86.14996019399968)",18,Race/Ethnicity,Hispanic
49258,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,30.3,30.3,99.0,,,,,,Asian,"(39.766910452000445, -86.14996019399968)",18,Race/Ethnicity,Asian
49259,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(39.766910452000445, -86.14996019399968)",18,Race/Ethnicity,Hawaiian/Pacific Islander
49260,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,32.9,32.9,89.0,,,,,,American Indian/Alaska Native,"(39.766910452000445, -86.14996019399968)",18,Race/Ethnicity,American Indian/Alaska Native
49261,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,28.4,28.4,148.0,,,,,,2 or more races,"(39.766910452000445, -86.14996019399968)",18,Race/Ethnicity,2 or more races
49262,2016,IN,Indiana,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(39.766910452000445, -86.14996019399968)",18,Race/Ethnicity,Other
49263,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,42.5,42.5,3095.0,,,,Male,,,"(42.46940091300047, -93.81649055599968)",19,Gender,Male
49264,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,30.6,30.6,3549.0,,,,Female,,,"(42.46940091300047, -93.81649055599968)",19,Gender,Female
49265,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,37.3,37.3,341.0,,,Less than high school,,,,"(42.46940091300047, -93.81649055599968)",19,Education,Less than high school
49266,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,35.4,35.4,2216.0,,,High school graduate,,,,"(42.46940091300047, -93.81649055599968)",19,Education,High school graduate
49267,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,36.3,36.3,1934.0,,,Some college or technical school,,,,"(42.46940091300047, -93.81649055599968)",19,Education,Some college or technical school
49268,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,38.9,38.9,2148.0,,,College graduate,,,,"(42.46940091300047, -93.81649055599968)",19,Education,College graduate
49269,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,26.4,26.4,364.0,,18 - 24,,,,,"(42.46940091300047, -93.81649055599968)",19,Age (years),18 - 24
49270,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,35.8,35.8,604.0,,25 - 34,,,,,"(42.46940091300047, -93.81649055599968)",19,Age (years),25 - 34
49271,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,38.0,38.0,689.0,,35 - 44,,,,,"(42.46940091300047, -93.81649055599968)",19,Age (years),35 - 44
49272,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,39.5,39.5,964.0,,45 - 54,,,,,"(42.46940091300047, -93.81649055599968)",19,Age (years),45 - 54
49273,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,38.1,38.1,1483.0,,55 - 64,,,,,"(42.46940091300047, -93.81649055599968)",19,Age (years),55 - 64
49274,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,40.1,40.1,2541.0,,65 or older,,,,,"(42.46940091300047, -93.81649055599968)",19,Age (years),65 or older
49275,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,25.9,25.9,419.0,,,,,"Less than $15,000",,"(42.46940091300047, -93.81649055599968)",19,Income,"Less than $15,000"
49276,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,31.7,31.7,871.0,,,,,"$15,000 - $24,999",,"(42.46940091300047, -93.81649055599968)",19,Income,"$15,000 - $24,999"
49277,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,35.6,35.6,620.0,,,,,"$25,000 - $34,999",,"(42.46940091300047, -93.81649055599968)",19,Income,"$25,000 - $34,999"
49278,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,36.4,36.4,902.0,,,,,"$35,000 - $49,999",,"(42.46940091300047, -93.81649055599968)",19,Income,"$35,000 - $49,999"
49279,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,39.0,39.0,1108.0,,,,,"$50,000 - $74,999",,"(42.46940091300047, -93.81649055599968)",19,Income,"$50,000 - $74,999"
49280,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,41.7,41.7,1853.0,,,,,"$75,000 or greater",,"(42.46940091300047, -93.81649055599968)",19,Income,"$75,000 or greater"
49281,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,33.2,33.2,872.0,,,,,Data not reported,,"(42.46940091300047, -93.81649055599968)",19,Income,Data not reported
49282,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,37.0,37.0,6154.0,,,,,,Non-Hispanic White,"(42.46940091300047, -93.81649055599968)",19,Race/Ethnicity,Non-Hispanic White
49283,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,36.1,36.1,109.0,,,,,,Non-Hispanic Black,"(42.46940091300047, -93.81649055599968)",19,Race/Ethnicity,Non-Hispanic Black
49284,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,38.2,38.2,191.0,,,,,,Hispanic,"(42.46940091300047, -93.81649055599968)",19,Race/Ethnicity,Hispanic
49285,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,25.4,25.4,51.0,,,,,,Asian,"(42.46940091300047, -93.81649055599968)",19,Race/Ethnicity,Asian
49286,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(42.46940091300047, -93.81649055599968)",19,Race/Ethnicity,Hawaiian/Pacific Islander
49287,2016,KS,Kansas,Percent of adults aged 18 years and older who have an overweight classification,35.3,35.3,1095.0,,,,,"$25,000 - $34,999",,"(38.34774030000045, -98.20078122699965)",20,Income,"$25,000 - $34,999"
49288,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,American Indian/Alaska Native,"(42.46940091300047, -93.81649055599968)",19,Race/Ethnicity,American Indian/Alaska Native
49289,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,2 or more races,"(42.46940091300047, -93.81649055599968)",19,Race/Ethnicity,2 or more races
49290,2016,IA,Iowa,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(42.46940091300047, -93.81649055599968)",19,Race/Ethnicity,Other
