,year,state,state_name,income_pc,Data_Value_Alt,Question,Sample_Size,Total,Income,GeoLocation,LocationID,StratificationCategory1,Stratification1
147,2015,GA,Georgia,29.0,29.0,Percent of adults aged 18 years and older who have an overweight classification,429.0,,"Less than $15,000","(32.83968109300048, -83.62758034599966)",13,Income,"Less than $15,000"
148,2015,GA,Georgia,31.6,31.6,Percent of adults aged 18 years and older who have an overweight classification,693.0,,Data not reported,"(32.83968109300048, -83.62758034599966)",13,Income,Data not reported
149,2015,GA,Georgia,32.1,32.1,Percent of adults aged 18 years and older who have an overweight classification,693.0,,"$15,000 - $24,999","(32.83968109300048, -83.62758034599966)",13,Income,"$15,000 - $24,999"
150,2015,GA,Georgia,33.9,33.9,Percent of adults aged 18 years and older who have an overweight classification,396.0,,"$25,000 - $34,999","(32.83968109300048, -83.62758034599966)",13,Income,"$25,000 - $34,999"
151,2015,GA,Georgia,37.3,37.3,Percent of adults aged 18 years and older who have an overweight classification,481.0,,"$35,000 - $49,999","(32.83968109300048, -83.62758034599966)",13,Income,"$35,000 - $49,999"
152,2015,GA,Georgia,38.2,38.2,Percent of adults aged 18 years and older who have an overweight classification,1041.0,,"$75,000 or greater","(32.83968109300048, -83.62758034599966)",13,Income,"$75,000 or greater"
153,2015,GA,Georgia,38.8,38.8,Percent of adults aged 18 years and older who have an overweight classification,536.0,,"$50,000 - $74,999","(32.83968109300048, -83.62758034599966)",13,Income,"$50,000 - $74,999"
154,2015,HI,Hawaii,18.8,18.8,Percent of adults aged 18 years and older who have obesity,554.0,,Data not reported,"(21.304850435000446, -157.85774940299973)",15,Income,Data not reported
155,2015,HI,Hawaii,21.6,21.6,Percent of adults aged 18 years and older who have obesity,2160.0,,"$75,000 or greater","(21.304850435000446, -157.85774940299973)",15,Income,"$75,000 or greater"
156,2015,HI,Hawaii,22.3,22.3,Percent of adults aged 18 years and older who have obesity,924.0,,"$15,000 - $24,999","(21.304850435000446, -157.85774940299973)",15,Income,"$15,000 - $24,999"
157,2015,HI,Hawaii,23.3,23.3,Percent of adults aged 18 years and older who have obesity,676.0,,"$25,000 - $34,999","(21.304850435000446, -157.85774940299973)",15,Income,"$25,000 - $34,999"
158,2015,HI,Hawaii,23.7,23.7,Percent of adults aged 18 years and older who have obesity,865.0,,"$35,000 - $49,999","(21.304850435000446, -157.85774940299973)",15,Income,"$35,000 - $49,999"
159,2015,HI,Hawaii,24.7,24.7,Percent of adults aged 18 years and older who have obesity,1036.0,,"$50,000 - $74,999","(21.304850435000446, -157.85774940299973)",15,Income,"$50,000 - $74,999"
160,2015,HI,Hawaii,27.1,27.1,Percent of adults aged 18 years and older who have obesity,607.0,,"Less than $15,000","(21.304850435000446, -157.85774940299973)",15,Income,"Less than $15,000"
161,2015,HI,Hawaii,28.1,28.1,Percent of adults aged 18 years and older who have an overweight classification,607.0,,"Less than $15,000","(21.304850435000446, -157.85774940299973)",15,Income,"Less than $15,000"
162,2015,HI,Hawaii,31.6,31.6,Percent of adults aged 18 years and older who have an overweight classification,924.0,,"$15,000 - $24,999","(21.304850435000446, -157.85774940299973)",15,Income,"$15,000 - $24,999"
163,2015,HI,Hawaii,31.8,31.8,Percent of adults aged 18 years and older who have an overweight classification,1036.0,,"$50,000 - $74,999","(21.304850435000446, -157.85774940299973)",15,Income,"$50,000 - $74,999"
164,2015,HI,Hawaii,34.1,34.1,Percent of adults aged 18 years and older who have an overweight classification,676.0,,"$25,000 - $34,999","(21.304850435000446, -157.85774940299973)",15,Income,"$25,000 - $34,999"
165,2015,HI,Hawaii,34.2,34.2,Percent of adults aged 18 years and older who have an overweight classification,865.0,,"$35,000 - $49,999","(21.304850435000446, -157.85774940299973)",15,Income,"$35,000 - $49,999"
166,2015,HI,Hawaii,36.5,36.5,Percent of adults aged 18 years and older who have an overweight classification,554.0,,Data not reported,"(21.304850435000446, -157.85774940299973)",15,Income,Data not reported
167,2015,HI,Hawaii,37.3,37.3,Percent of adults aged 18 years and older who have an overweight classification,2160.0,,"$75,000 or greater","(21.304850435000446, -157.85774940299973)",15,Income,"$75,000 or greater"
168,2015,ID,Idaho,22.5,22.5,Percent of adults aged 18 years and older who have obesity,1187.0,,"$75,000 or greater","(43.682630005000476, -114.3637300419997)",16,Income,"$75,000 or greater"
169,2015,ID,Idaho,24.7,24.7,Percent of adults aged 18 years and older who have obesity,568.0,,Data not reported,"(43.682630005000476, -114.3637300419997)",16,Income,Data not reported
170,2015,ID,Idaho,26.8,26.8,Percent of adults aged 18 years and older who have obesity,848.0,,"$50,000 - $74,999","(43.682630005000476, -114.3637300419997)",16,Income,"$50,000 - $74,999"
171,2015,ID,Idaho,28.7,28.7,Percent of adults aged 18 years and older who have obesity,498.0,,"Less than $15,000","(43.682630005000476, -114.3637300419997)",16,Income,"Less than $15,000"
172,2015,ID,Idaho,30.3,30.3,Percent of adults aged 18 years and older who have obesity,670.0,,"$25,000 - $34,999","(43.682630005000476, -114.3637300419997)",16,Income,"$25,000 - $34,999"
173,2015,ID,Idaho,34.5,34.5,Percent of adults aged 18 years and older who have obesity,788.0,,"$35,000 - $49,999","(43.682630005000476, -114.3637300419997)",16,Income,"$35,000 - $49,999"
174,2015,ID,Idaho,35.2,35.2,Percent of adults aged 18 years and older who have obesity,799.0,,"$15,000 - $24,999","(43.682630005000476, -114.3637300419997)",16,Income,"$15,000 - $24,999"
175,2015,ID,Idaho,29.1,29.1,Percent of adults aged 18 years and older who have an overweight classification,498.0,,"Less than $15,000","(43.682630005000476, -114.3637300419997)",16,Income,"Less than $15,000"
176,2015,ID,Idaho,31.0,31.0,Percent of adults aged 18 years and older who have an overweight classification,799.0,,"$15,000 - $24,999","(43.682630005000476, -114.3637300419997)",16,Income,"$15,000 - $24,999"
177,2015,ID,Idaho,32.7,32.7,Percent of adults aged 18 years and older who have an overweight classification,568.0,,Data not reported,"(43.682630005000476, -114.3637300419997)",16,Income,Data not reported
178,2015,ID,Idaho,37.9,37.9,Percent of adults aged 18 years and older who have an overweight classification,670.0,,"$25,000 - $34,999","(43.682630005000476, -114.3637300419997)",16,Income,"$25,000 - $34,999"
179,2015,ID,Idaho,39.4,39.4,Percent of adults aged 18 years and older who have an overweight classification,788.0,,"$35,000 - $49,999","(43.682630005000476, -114.3637300419997)",16,Income,"$35,000 - $49,999"
180,2015,ID,Idaho,39.7,39.7,Percent of adults aged 18 years and older who have an overweight classification,1187.0,,"$75,000 or greater","(43.682630005000476, -114.3637300419997)",16,Income,"$75,000 or greater"
181,2015,ID,Idaho,40.4,40.4,Percent of adults aged 18 years and older who have an overweight classification,848.0,,"$50,000 - $74,999","(43.682630005000476, -114.3637300419997)",16,Income,"$50,000 - $74,999"
182,2015,IL,Illinois,26.0,26.0,Percent of adults aged 18 years and older who have obesity,306.0,,Data not reported,"(40.48501028300046, -88.99771017799969)",17,Income,Data not reported
183,2015,IL,Illinois,27.8,27.8,Percent of adults aged 18 years and older who have obesity,652.0,,"$35,000 - $49,999","(40.48501028300046, -88.99771017799969)",17,Income,"$35,000 - $49,999"
184,2015,IL,Illinois,28.4,28.4,Percent of adults aged 18 years and older who have obesity,1744.0,,"$75,000 or greater","(40.48501028300046, -88.99771017799969)",17,Income,"$75,000 or greater"
185,2015,IL,Illinois,30.1,30.1,Percent of adults aged 18 years and older who have obesity,472.0,,"$25,000 - $34,999","(40.48501028300046, -88.99771017799969)",17,Income,"$25,000 - $34,999"
186,2015,IL,Illinois,31.6,31.6,Percent of adults aged 18 years and older who have obesity,714.0,,"$50,000 - $74,999","(40.48501028300046, -88.99771017799969)",17,Income,"$50,000 - $74,999"
187,2015,IL,Illinois,36.1,36.1,Percent of adults aged 18 years and older who have obesity,747.0,,"$15,000 - $24,999","(40.48501028300046, -88.99771017799969)",17,Income,"$15,000 - $24,999"
188,2015,IL,Illinois,37.7,37.7,Percent of adults aged 18 years and older who have obesity,446.0,,"Less than $15,000","(40.48501028300046, -88.99771017799969)",17,Income,"Less than $15,000"
189,2015,IL,Illinois,24.6,24.6,Percent of adults aged 18 years and older who have an overweight classification,446.0,,"Less than $15,000","(40.48501028300046, -88.99771017799969)",17,Income,"Less than $15,000"
190,2015,IL,Illinois,32.4,32.4,Percent of adults aged 18 years and older who have an overweight classification,747.0,,"$15,000 - $24,999","(40.48501028300046, -88.99771017799969)",17,Income,"$15,000 - $24,999"
191,2015,IL,Illinois,35.2,35.2,Percent of adults aged 18 years and older who have an overweight classification,472.0,,"$25,000 - $34,999","(40.48501028300046, -88.99771017799969)",17,Income,"$25,000 - $34,999"
192,2015,IL,Illinois,36.2,36.2,Percent of adults aged 18 years and older who have an overweight classification,306.0,,Data not reported,"(40.48501028300046, -88.99771017799969)",17,Income,Data not reported
193,2015,IL,Illinois,36.4,36.4,Percent of adults aged 18 years and older who have an overweight classification,714.0,,"$50,000 - $74,999","(40.48501028300046, -88.99771017799969)",17,Income,"$50,000 - $74,999"
194,2015,IL,Illinois,37.1,37.1,Percent of adults aged 18 years and older who have an overweight classification,652.0,,"$35,000 - $49,999","(40.48501028300046, -88.99771017799969)",17,Income,"$35,000 - $49,999"
195,2015,IL,Illinois,38.8,38.8,Percent of adults aged 18 years and older who have an overweight classification,1744.0,,"$75,000 or greater","(40.48501028300046, -88.99771017799969)",17,Income,"$75,000 or greater"
196,2015,IN,Indiana,26.2,26.2,Percent of adults aged 18 years and older who have obesity,758.0,,Data not reported,"(39.766910452000445, -86.14996019399968)",18,Income,Data not reported
197,2015,IN,Indiana,28.4,28.4,Percent of adults aged 18 years and older who have obesity,1368.0,,"$75,000 or greater","(39.766910452000445, -86.14996019399968)",18,Income,"$75,000 or greater"
198,2015,IN,Indiana,29.6,29.6,Percent of adults aged 18 years and older who have obesity,815.0,,"$35,000 - $49,999","(39.766910452000445, -86.14996019399968)",18,Income,"$35,000 - $49,999"
199,2015,IN,Indiana,32.3,32.3,Percent of adults aged 18 years and older who have obesity,493.0,,"Less than $15,000","(39.766910452000445, -86.14996019399968)",18,Income,"Less than $15,000"
200,2015,IN,Indiana,33.9,33.9,Percent of adults aged 18 years and older who have obesity,812.0,,"$50,000 - $74,999","(39.766910452000445, -86.14996019399968)",18,Income,"$50,000 - $74,999"
201,2015,IN,Indiana,34.0,34.0,Percent of adults aged 18 years and older who have obesity,858.0,,"$15,000 - $24,999","(39.766910452000445, -86.14996019399968)",18,Income,"$15,000 - $24,999"
202,2015,IN,Indiana,38.1,38.1,Percent of adults aged 18 years and older who have obesity,543.0,,"$25,000 - $34,999","(39.766910452000445, -86.14996019399968)",18,Income,"$25,000 - $34,999"
203,2015,IN,Indiana,33.1,33.1,Percent of adults aged 18 years and older who have an overweight classification,493.0,,"Less than $15,000","(39.766910452000445, -86.14996019399968)",18,Income,"Less than $15,000"
204,2015,IN,Indiana,33.3,33.3,Percent of adults aged 18 years and older who have an overweight classification,543.0,,"$25,000 - $34,999","(39.766910452000445, -86.14996019399968)",18,Income,"$25,000 - $34,999"
205,2015,IN,Indiana,35.3,35.3,Percent of adults aged 18 years and older who have an overweight classification,1368.0,,"$75,000 or greater","(39.766910452000445, -86.14996019399968)",18,Income,"$75,000 or greater"
206,2015,IN,Indiana,35.5,35.5,Percent of adults aged 18 years and older who have an overweight classification,858.0,,"$15,000 - $24,999","(39.766910452000445, -86.14996019399968)",18,Income,"$15,000 - $24,999"
207,2015,IN,Indiana,35.7,35.7,Percent of adults aged 18 years and older who have an overweight classification,812.0,,"$50,000 - $74,999","(39.766910452000445, -86.14996019399968)",18,Income,"$50,000 - $74,999"
208,2015,IN,Indiana,35.8,35.8,Percent of adults aged 18 years and older who have an overweight classification,815.0,,"$35,000 - $49,999","(39.766910452000445, -86.14996019399968)",18,Income,"$35,000 - $49,999"
209,2015,IN,Indiana,36.8,36.8,Percent of adults aged 18 years and older who have an overweight classification,758.0,,Data not reported,"(39.766910452000445, -86.14996019399968)",18,Income,Data not reported
210,2015,IA,Iowa,24.7,24.7,Percent of adults aged 18 years and older who have obesity,801.0,,Data not reported,"(42.46940091300047, -93.81649055599968)",19,Income,Data not reported
211,2015,IA,Iowa,28.0,28.0,Percent of adults aged 18 years and older who have obesity,1521.0,,"$75,000 or greater","(42.46940091300047, -93.81649055599968)",19,Income,"$75,000 or greater"
212,2015,IA,Iowa,32.1,32.1,Percent of adults aged 18 years and older who have obesity,372.0,,"Less than $15,000","(42.46940091300047, -93.81649055599968)",19,Income,"Less than $15,000"
213,2015,IA,Iowa,33.9,33.9,Percent of adults aged 18 years and older who have obesity,792.0,,"$35,000 - $49,999","(42.46940091300047, -93.81649055599968)",19,Income,"$35,000 - $49,999"
214,2015,IA,Iowa,35.1,35.1,Percent of adults aged 18 years and older who have obesity,719.0,,"$15,000 - $24,999","(42.46940091300047, -93.81649055599968)",19,Income,"$15,000 - $24,999"
215,2015,IA,Iowa,38.0,38.0,Percent of adults aged 18 years and older who have obesity,874.0,,"$50,000 - $74,999","(42.46940091300047, -93.81649055599968)",19,Income,"$50,000 - $74,999"
216,2015,IA,Iowa,38.7,38.7,Percent of adults aged 18 years and older who have obesity,535.0,,"$25,000 - $34,999","(42.46940091300047, -93.81649055599968)",19,Income,"$25,000 - $34,999"
217,2015,IA,Iowa,29.7,29.7,Percent of adults aged 18 years and older who have an overweight classification,372.0,,"Less than $15,000","(42.46940091300047, -93.81649055599968)",19,Income,"Less than $15,000"
218,2015,IA,Iowa,30.1,30.1,Percent of adults aged 18 years and older who have an overweight classification,535.0,,"$25,000 - $34,999","(42.46940091300047, -93.81649055599968)",19,Income,"$25,000 - $34,999"
219,2015,IA,Iowa,32.6,32.6,Percent of adults aged 18 years and older who have an overweight classification,719.0,,"$15,000 - $24,999","(42.46940091300047, -93.81649055599968)",19,Income,"$15,000 - $24,999"
220,2015,IA,Iowa,34.1,34.1,Percent of adults aged 18 years and older who have an overweight classification,792.0,,"$35,000 - $49,999","(42.46940091300047, -93.81649055599968)",19,Income,"$35,000 - $49,999"
221,2015,IA,Iowa,34.2,34.2,Percent of adults aged 18 years and older who have an overweight classification,801.0,,Data not reported,"(42.46940091300047, -93.81649055599968)",19,Income,Data not reported
222,2015,IA,Iowa,34.9,34.9,Percent of adults aged 18 years and older who have an overweight classification,874.0,,"$50,000 - $74,999","(42.46940091300047, -93.81649055599968)",19,Income,"$50,000 - $74,999"
223,2015,IA,Iowa,38.2,38.2,Percent of adults aged 18 years and older who have an overweight classification,1521.0,,"$75,000 or greater","(42.46940091300047, -93.81649055599968)",19,Income,"$75,000 or greater"
224,2015,KS,Kansas,29.6,29.6,Percent of adults aged 18 years and older who have obesity,3075.0,,Data not reported,"(38.34774030000045, -98.20078122699965)",20,Income,Data not reported
225,2015,KS,Kansas,31.0,31.0,Percent of adults aged 18 years and older who have obesity,5656.0,,"$75,000 or greater","(38.34774030000045, -98.20078122699965)",20,Income,"$75,000 or greater"
226,2015,KS,Kansas,34.3,34.3,Percent of adults aged 18 years and older who have obesity,3266.0,,"$50,000 - $74,999","(38.34774030000045, -98.20078122699965)",20,Income,"$50,000 - $74,999"
227,2015,KS,Kansas,37.3,37.3,Percent of adults aged 18 years and older who have obesity,2851.0,,"$35,000 - $49,999","(38.34774030000045, -98.20078122699965)",20,Income,"$35,000 - $49,999"
228,2015,KS,Kansas,37.7,37.7,Percent of adults aged 18 years and older who have obesity,2777.0,,"$15,000 - $24,999","(38.34774030000045, -98.20078122699965)",20,Income,"$15,000 - $24,999"
229,2015,KS,Kansas,38.0,38.0,Percent of adults aged 18 years and older who have obesity,1980.0,,"$25,000 - $34,999","(38.34774030000045, -98.20078122699965)",20,Income,"$25,000 - $34,999"
230,2015,KS,Kansas,38.4,38.4,Percent of adults aged 18 years and older who have obesity,1325.0,,"Less than $15,000","(38.34774030000045, -98.20078122699965)",20,Income,"Less than $15,000"
231,2015,KS,Kansas,27.0,27.0,Percent of adults aged 18 years and older who have an overweight classification,1325.0,,"Less than $15,000","(38.34774030000045, -98.20078122699965)",20,Income,"Less than $15,000"
232,2015,KS,Kansas,30.3,30.3,Percent of adults aged 18 years and older who have an overweight classification,3075.0,,Data not reported,"(38.34774030000045, -98.20078122699965)",20,Income,Data not reported
233,2015,KS,Kansas,31.3,31.3,Percent of adults aged 18 years and older who have an overweight classification,2777.0,,"$15,000 - $24,999","(38.34774030000045, -98.20078122699965)",20,Income,"$15,000 - $24,999"
234,2015,KS,Kansas,32.0,32.0,Percent of adults aged 18 years and older who have an overweight classification,1980.0,,"$25,000 - $34,999","(38.34774030000045, -98.20078122699965)",20,Income,"$25,000 - $34,999"
235,2015,KS,Kansas,34.0,34.0,Percent of adults aged 18 years and older who have an overweight classification,2851.0,,"$35,000 - $49,999","(38.34774030000045, -98.20078122699965)",20,Income,"$35,000 - $49,999"
236,2015,KS,Kansas,36.9,36.9,Percent of adults aged 18 years and older who have an overweight classification,5656.0,,"$75,000 or greater","(38.34774030000045, -98.20078122699965)",20,Income,"$75,000 or greater"
237,2015,KS,Kansas,38.3,38.3,Percent of adults aged 18 years and older who have an overweight classification,3266.0,,"$50,000 - $74,999","(38.34774030000045, -98.20078122699965)",20,Income,"$50,000 - $74,999"
238,2015,KY,Kentucky,30.5,30.5,Percent of adults aged 18 years and older who have obesity,2751.0,,Data not reported,"(37.645970271000465, -84.77497104799966)",21,Income,Data not reported
239,2015,KY,Kentucky,33.6,33.6,Percent of adults aged 18 years and older who have obesity,738.0,,"$35,000 - $49,999","(37.645970271000465, -84.77497104799966)",21,Income,"$35,000 - $49,999"
240,2015,KY,Kentucky,35.4,35.4,Percent of adults aged 18 years and older who have obesity,1447.0,,"$75,000 or greater","(37.645970271000465, -84.77497104799966)",21,Income,"$75,000 or greater"
241,2015,KY,Kentucky,35.7,35.7,Percent of adults aged 18 years and older who have obesity,951.0,,"$50,000 - $74,999","(37.645970271000465, -84.77497104799966)",21,Income,"$50,000 - $74,999"
242,2015,KY,Kentucky,37.1,37.1,Percent of adults aged 18 years and older who have obesity,931.0,,"Less than $15,000","(37.645970271000465, -84.77497104799966)",21,Income,"Less than $15,000"
243,2015,KY,Kentucky,39.0,39.0,Percent of adults aged 18 years and older who have obesity,617.0,,"$25,000 - $34,999","(37.645970271000465, -84.77497104799966)",21,Income,"$25,000 - $34,999"
244,2015,KY,Kentucky,41.2,41.2,Percent of adults aged 18 years and older who have obesity,695.0,,"$15,000 - $24,999","(37.645970271000465, -84.77497104799966)",21,Income,"$15,000 - $24,999"
245,2015,KY,Kentucky,27.9,27.9,Percent of adults aged 18 years and older who have an overweight classification,617.0,,"$25,000 - $34,999","(37.645970271000465, -84.77497104799966)",21,Income,"$25,000 - $34,999"
246,2015,KY,Kentucky,28.7,28.7,Percent of adults aged 18 years and older who have an overweight classification,931.0,,"Less than $15,000","(37.645970271000465, -84.77497104799966)",21,Income,"Less than $15,000"
247,2015,KY,Kentucky,31.5,31.5,Percent of adults aged 18 years and older who have an overweight classification,695.0,,"$15,000 - $24,999","(37.645970271000465, -84.77497104799966)",21,Income,"$15,000 - $24,999"
248,2015,KY,Kentucky,32.1,32.1,Percent of adults aged 18 years and older who have an overweight classification,2751.0,,Data not reported,"(37.645970271000465, -84.77497104799966)",21,Income,Data not reported
249,2015,KY,Kentucky,34.1,34.1,Percent of adults aged 18 years and older who have an overweight classification,951.0,,"$50,000 - $74,999","(37.645970271000465, -84.77497104799966)",21,Income,"$50,000 - $74,999"
250,2015,KY,Kentucky,35.4,35.4,Percent of adults aged 18 years and older who have an overweight classification,1447.0,,"$75,000 or greater","(37.645970271000465, -84.77497104799966)",21,Income,"$75,000 or greater"
251,2015,KY,Kentucky,36.0,36.0,Percent of adults aged 18 years and older who have an overweight classification,738.0,,"$35,000 - $49,999","(37.645970271000465, -84.77497104799966)",21,Income,"$35,000 - $49,999"
252,2015,LA,Louisiana,31.7,31.7,Percent of adults aged 18 years and older who have obesity,773.0,,Data not reported,"(31.31266064400046, -92.44568007099969)",22,Income,Data not reported
253,2015,LA,Louisiana,32.7,32.7,Percent of adults aged 18 years and older who have obesity,941.0,,"$75,000 or greater","(31.31266064400046, -92.44568007099969)",22,Income,"$75,000 or greater"
254,2015,LA,Louisiana,34.2,34.2,Percent of adults aged 18 years and older who have obesity,490.0,,"$50,000 - $74,999","(31.31266064400046, -92.44568007099969)",22,Income,"$50,000 - $74,999"
255,2015,LA,Louisiana,35.8,35.8,Percent of adults aged 18 years and older who have obesity,480.0,,"$35,000 - $49,999","(31.31266064400046, -92.44568007099969)",22,Income,"$35,000 - $49,999"
256,2015,LA,Louisiana,40.0,40.0,Percent of adults aged 18 years and older who have obesity,396.0,,"$25,000 - $34,999","(31.31266064400046, -92.44568007099969)",22,Income,"$25,000 - $34,999"
257,2015,LA,Louisiana,41.3,41.3,Percent of adults aged 18 years and older who have obesity,744.0,,"$15,000 - $24,999","(31.31266064400046, -92.44568007099969)",22,Income,"$15,000 - $24,999"
258,2015,LA,Louisiana,43.1,43.1,Percent of adults aged 18 years and older who have obesity,500.0,,"Less than $15,000","(31.31266064400046, -92.44568007099969)",22,Income,"Less than $15,000"
259,2015,LA,Louisiana,23.9,23.9,Percent of adults aged 18 years and older who have an overweight classification,500.0,,"Less than $15,000","(31.31266064400046, -92.44568007099969)",22,Income,"Less than $15,000"
260,2015,LA,Louisiana,30.2,30.2,Percent of adults aged 18 years and older who have an overweight classification,396.0,,"$25,000 - $34,999","(31.31266064400046, -92.44568007099969)",22,Income,"$25,000 - $34,999"
261,2015,LA,Louisiana,31.7,31.7,Percent of adults aged 18 years and older who have an overweight classification,744.0,,"$15,000 - $24,999","(31.31266064400046, -92.44568007099969)",22,Income,"$15,000 - $24,999"
262,2015,LA,Louisiana,32.1,32.1,Percent of adults aged 18 years and older who have an overweight classification,773.0,,Data not reported,"(31.31266064400046, -92.44568007099969)",22,Income,Data not reported
263,2015,LA,Louisiana,35.4,35.4,Percent of adults aged 18 years and older who have an overweight classification,480.0,,"$35,000 - $49,999","(31.31266064400046, -92.44568007099969)",22,Income,"$35,000 - $49,999"
264,2015,LA,Louisiana,36.5,36.5,Percent of adults aged 18 years and older who have an overweight classification,941.0,,"$75,000 or greater","(31.31266064400046, -92.44568007099969)",22,Income,"$75,000 or greater"
265,2015,LA,Louisiana,37.8,37.8,Percent of adults aged 18 years and older who have an overweight classification,490.0,,"$50,000 - $74,999","(31.31266064400046, -92.44568007099969)",22,Income,"$50,000 - $74,999"
266,2015,ME,Maine,24.7,24.7,Percent of adults aged 18 years and older who have obesity,2150.0,,"$75,000 or greater","(45.254228894000505, -68.98503133599962)",23,Income,"$75,000 or greater"
267,2015,ME,Maine,30.1,30.1,Percent of adults aged 18 years and older who have obesity,1374.0,,"$50,000 - $74,999","(45.254228894000505, -68.98503133599962)",23,Income,"$50,000 - $74,999"
268,2015,ME,Maine,30.2,30.2,Percent of adults aged 18 years and older who have obesity,874.0,,"$25,000 - $34,999","(45.254228894000505, -68.98503133599962)",23,Income,"$25,000 - $34,999"
269,2015,ME,Maine,30.3,30.3,Percent of adults aged 18 years and older who have obesity,1200.0,,"$35,000 - $49,999","(45.254228894000505, -68.98503133599962)",23,Income,"$35,000 - $49,999"
270,2015,ME,Maine,31.7,31.7,Percent of adults aged 18 years and older who have obesity,847.0,,Data not reported,"(45.254228894000505, -68.98503133599962)",23,Income,Data not reported
271,2015,ME,Maine,33.4,33.4,Percent of adults aged 18 years and older who have obesity,1319.0,,"$15,000 - $24,999","(45.254228894000505, -68.98503133599962)",23,Income,"$15,000 - $24,999"
272,2015,ME,Maine,36.5,36.5,Percent of adults aged 18 years and older who have obesity,815.0,,"Less than $15,000","(45.254228894000505, -68.98503133599962)",23,Income,"Less than $15,000"
273,2015,ME,Maine,29.9,29.9,Percent of adults aged 18 years and older who have an overweight classification,847.0,,Data not reported,"(45.254228894000505, -68.98503133599962)",23,Income,Data not reported
274,2015,ME,Maine,30.3,30.3,Percent of adults aged 18 years and older who have an overweight classification,815.0,,"Less than $15,000","(45.254228894000505, -68.98503133599962)",23,Income,"Less than $15,000"
275,2015,ME,Maine,32.3,32.3,Percent of adults aged 18 years and older who have an overweight classification,1319.0,,"$15,000 - $24,999","(45.254228894000505, -68.98503133599962)",23,Income,"$15,000 - $24,999"
276,2015,ME,Maine,38.4,38.4,Percent of adults aged 18 years and older who have an overweight classification,874.0,,"$25,000 - $34,999","(45.254228894000505, -68.98503133599962)",23,Income,"$25,000 - $34,999"
277,2015,ME,Maine,39.1,39.1,Percent of adults aged 18 years and older who have an overweight classification,1200.0,,"$35,000 - $49,999","(45.254228894000505, -68.98503133599962)",23,Income,"$35,000 - $49,999"
278,2015,ME,Maine,39.6,39.6,Percent of adults aged 18 years and older who have an overweight classification,2150.0,,"$75,000 or greater","(45.254228894000505, -68.98503133599962)",23,Income,"$75,000 or greater"
279,2015,ME,Maine,39.7,39.7,Percent of adults aged 18 years and older who have an overweight classification,1374.0,,"$50,000 - $74,999","(45.254228894000505, -68.98503133599962)",23,Income,"$50,000 - $74,999"
280,2015,MD,Maryland,24.0,24.0,Percent of adults aged 18 years and older who have obesity,4159.0,,"$75,000 or greater","(39.29058096400047, -76.60926011099963)",24,Income,"$75,000 or greater"
281,2015,MD,Maryland,25.2,25.2,Percent of adults aged 18 years and older who have obesity,2046.0,,Data not reported,"(39.29058096400047, -76.60926011099963)",24,Income,Data not reported
282,2015,MD,Maryland,29.2,29.2,Percent of adults aged 18 years and older who have obesity,1111.0,,"$15,000 - $24,999","(39.29058096400047, -76.60926011099963)",24,Income,"$15,000 - $24,999"
283,2015,MD,Maryland,32.7,32.7,Percent of adults aged 18 years and older who have obesity,1399.0,,"$50,000 - $74,999","(39.29058096400047, -76.60926011099963)",24,Income,"$50,000 - $74,999"
284,2015,MD,Maryland,33.7,33.7,Percent of adults aged 18 years and older who have obesity,818.0,,"$25,000 - $34,999","(39.29058096400047, -76.60926011099963)",24,Income,"$25,000 - $34,999"
285,2015,MD,Maryland,36.4,36.4,Percent of adults aged 18 years and older who have obesity,1188.0,,"$35,000 - $49,999","(39.29058096400047, -76.60926011099963)",24,Income,"$35,000 - $49,999"
286,2015,MD,Maryland,41.0,41.0,Percent of adults aged 18 years and older who have obesity,636.0,,"Less than $15,000","(39.29058096400047, -76.60926011099963)",24,Income,"Less than $15,000"
287,2015,MD,Maryland,27.6,27.6,Percent of adults aged 18 years and older who have an overweight classification,636.0,,"Less than $15,000","(39.29058096400047, -76.60926011099963)",24,Income,"Less than $15,000"
288,2015,MD,Maryland,29.5,29.5,Percent of adults aged 18 years and older who have an overweight classification,1111.0,,"$15,000 - $24,999","(39.29058096400047, -76.60926011099963)",24,Income,"$15,000 - $24,999"
289,2015,MD,Maryland,31.7,31.7,Percent of adults aged 18 years and older who have an overweight classification,1188.0,,"$35,000 - $49,999","(39.29058096400047, -76.60926011099963)",24,Income,"$35,000 - $49,999"
290,2015,MD,Maryland,33.8,33.8,Percent of adults aged 18 years and older who have an overweight classification,2046.0,,Data not reported,"(39.29058096400047, -76.60926011099963)",24,Income,Data not reported
291,2015,MD,Maryland,36.7,36.7,Percent of adults aged 18 years and older who have an overweight classification,818.0,,"$25,000 - $34,999","(39.29058096400047, -76.60926011099963)",24,Income,"$25,000 - $34,999"
292,2015,MD,Maryland,37.4,37.4,Percent of adults aged 18 years and older who have an overweight classification,1399.0,,"$50,000 - $74,999","(39.29058096400047, -76.60926011099963)",24,Income,"$50,000 - $74,999"
293,2015,MD,Maryland,41.2,41.2,Percent of adults aged 18 years and older who have an overweight classification,4159.0,,"$75,000 or greater","(39.29058096400047, -76.60926011099963)",24,Income,"$75,000 or greater"
294,2015,MA,Massachusetts,19.3,19.3,Percent of adults aged 18 years and older who have obesity,2742.0,,"$75,000 or greater","(42.27687047000046, -72.08269067499964)",25,Income,"$75,000 or greater"
