,year,state,state_name,income_pc,Data_Value_Alt,Question,Sample_Size,Total,Income,GeoLocation,LocationID,StratificationCategory1,Stratification1
147,2014,GA,Georgia,28.8,28.8,Percent of adults aged 18 years and older who have an overweight classification,646.0,,"Less than $15,000","(32.83968109300048, -83.62758034599966)",13,Income,"Less than $15,000"
148,2014,GA,Georgia,34.5,34.5,Percent of adults aged 18 years and older who have an overweight classification,976.0,,"$15,000 - $24,999","(32.83968109300048, -83.62758034599966)",13,Income,"$15,000 - $24,999"
149,2014,GA,Georgia,36.4,36.4,Percent of adults aged 18 years and older who have an overweight classification,592.0,,"$25,000 - $34,999","(32.83968109300048, -83.62758034599966)",13,Income,"$25,000 - $34,999"
150,2014,GA,Georgia,33.3,33.3,Percent of adults aged 18 years and older who have an overweight classification,667.0,,"$35,000 - $49,999","(32.83968109300048, -83.62758034599966)",13,Income,"$35,000 - $49,999"
151,2014,GA,Georgia,35.8,35.8,Percent of adults aged 18 years and older who have an overweight classification,733.0,,"$50,000 - $74,999","(32.83968109300048, -83.62758034599966)",13,Income,"$50,000 - $74,999"
152,2014,GA,Georgia,39.5,39.5,Percent of adults aged 18 years and older who have an overweight classification,1430.0,,"$75,000 or greater","(32.83968109300048, -83.62758034599966)",13,Income,"$75,000 or greater"
153,2014,GA,Georgia,34.2,34.2,Percent of adults aged 18 years and older who have an overweight classification,800.0,,Data not reported,"(32.83968109300048, -83.62758034599966)",13,Income,Data not reported
154,2014,GU,Guam,34.5,34.5,Percent of adults aged 18 years and older who have obesity,333.0,,"Less than $15,000","(13.444304, 144.793731)",66,Income,"Less than $15,000"
155,2014,GU,Guam,28.5,28.5,Percent of adults aged 18 years and older who have obesity,421.0,,"$15,000 - $24,999","(13.444304, 144.793731)",66,Income,"$15,000 - $24,999"
156,2014,GU,Guam,24.6,24.6,Percent of adults aged 18 years and older who have obesity,301.0,,"$25,000 - $34,999","(13.444304, 144.793731)",66,Income,"$25,000 - $34,999"
157,2014,GU,Guam,28.9,28.9,Percent of adults aged 18 years and older who have obesity,361.0,,"$35,000 - $49,999","(13.444304, 144.793731)",66,Income,"$35,000 - $49,999"
158,2014,GU,Guam,28.6,28.6,Percent of adults aged 18 years and older who have obesity,301.0,,"$50,000 - $74,999","(13.444304, 144.793731)",66,Income,"$50,000 - $74,999"
159,2014,GU,Guam,23.3,23.3,Percent of adults aged 18 years and older who have obesity,436.0,,"$75,000 or greater","(13.444304, 144.793731)",66,Income,"$75,000 or greater"
160,2014,GU,Guam,24.9,24.9,Percent of adults aged 18 years and older who have obesity,199.0,,Data not reported,"(13.444304, 144.793731)",66,Income,Data not reported
161,2014,GU,Guam,24.8,24.8,Percent of adults aged 18 years and older who have an overweight classification,333.0,,"Less than $15,000","(13.444304, 144.793731)",66,Income,"Less than $15,000"
162,2014,GU,Guam,40.9,40.9,Percent of adults aged 18 years and older who have an overweight classification,421.0,,"$15,000 - $24,999","(13.444304, 144.793731)",66,Income,"$15,000 - $24,999"
163,2014,GU,Guam,31.7,31.7,Percent of adults aged 18 years and older who have an overweight classification,301.0,,"$25,000 - $34,999","(13.444304, 144.793731)",66,Income,"$25,000 - $34,999"
164,2014,GU,Guam,36.3,36.3,Percent of adults aged 18 years and older who have an overweight classification,361.0,,"$35,000 - $49,999","(13.444304, 144.793731)",66,Income,"$35,000 - $49,999"
165,2014,GU,Guam,37.2,37.2,Percent of adults aged 18 years and older who have an overweight classification,301.0,,"$50,000 - $74,999","(13.444304, 144.793731)",66,Income,"$50,000 - $74,999"
166,2014,GU,Guam,43.8,43.8,Percent of adults aged 18 years and older who have an overweight classification,436.0,,"$75,000 or greater","(13.444304, 144.793731)",66,Income,"$75,000 or greater"
167,2014,GU,Guam,32.7,32.7,Percent of adults aged 18 years and older who have an overweight classification,199.0,,Data not reported,"(13.444304, 144.793731)",66,Income,Data not reported
168,2014,HI,Hawaii,27.0,27.0,Percent of adults aged 18 years and older who have obesity,758.0,,"Less than $15,000","(21.304850435000446, -157.85774940299973)",15,Income,"Less than $15,000"
169,2014,HI,Hawaii,23.9,23.9,Percent of adults aged 18 years and older who have obesity,968.0,,"$15,000 - $24,999","(21.304850435000446, -157.85774940299973)",15,Income,"$15,000 - $24,999"
170,2014,HI,Hawaii,22.5,22.5,Percent of adults aged 18 years and older who have obesity,704.0,,"$25,000 - $34,999","(21.304850435000446, -157.85774940299973)",15,Income,"$25,000 - $34,999"
171,2014,HI,Hawaii,21.5,21.5,Percent of adults aged 18 years and older who have obesity,880.0,,"$35,000 - $49,999","(21.304850435000446, -157.85774940299973)",15,Income,"$35,000 - $49,999"
172,2014,HI,Hawaii,21.7,21.7,Percent of adults aged 18 years and older who have obesity,1068.0,,"$50,000 - $74,999","(21.304850435000446, -157.85774940299973)",15,Income,"$50,000 - $74,999"
173,2014,HI,Hawaii,21.4,21.4,Percent of adults aged 18 years and older who have obesity,1867.0,,"$75,000 or greater","(21.304850435000446, -157.85774940299973)",15,Income,"$75,000 or greater"
174,2014,HI,Hawaii,17.4,17.4,Percent of adults aged 18 years and older who have obesity,660.0,,Data not reported,"(21.304850435000446, -157.85774940299973)",15,Income,Data not reported
175,2014,HI,Hawaii,27.5,27.5,Percent of adults aged 18 years and older who have an overweight classification,758.0,,"Less than $15,000","(21.304850435000446, -157.85774940299973)",15,Income,"Less than $15,000"
176,2014,HI,Hawaii,35.8,35.8,Percent of adults aged 18 years and older who have an overweight classification,968.0,,"$15,000 - $24,999","(21.304850435000446, -157.85774940299973)",15,Income,"$15,000 - $24,999"
177,2014,HI,Hawaii,36.3,36.3,Percent of adults aged 18 years and older who have an overweight classification,704.0,,"$25,000 - $34,999","(21.304850435000446, -157.85774940299973)",15,Income,"$25,000 - $34,999"
178,2014,HI,Hawaii,39.0,39.0,Percent of adults aged 18 years and older who have an overweight classification,880.0,,"$35,000 - $49,999","(21.304850435000446, -157.85774940299973)",15,Income,"$35,000 - $49,999"
179,2014,HI,Hawaii,36.9,36.9,Percent of adults aged 18 years and older who have an overweight classification,1068.0,,"$50,000 - $74,999","(21.304850435000446, -157.85774940299973)",15,Income,"$50,000 - $74,999"
180,2014,HI,Hawaii,39.6,39.6,Percent of adults aged 18 years and older who have an overweight classification,1867.0,,"$75,000 or greater","(21.304850435000446, -157.85774940299973)",15,Income,"$75,000 or greater"
181,2014,HI,Hawaii,29.1,29.1,Percent of adults aged 18 years and older who have an overweight classification,660.0,,Data not reported,"(21.304850435000446, -157.85774940299973)",15,Income,Data not reported
182,2014,ID,Idaho,35.2,35.2,Percent of adults aged 18 years and older who have obesity,531.0,,"Less than $15,000","(43.682630005000476, -114.3637300419997)",16,Income,"Less than $15,000"
183,2014,ID,Idaho,32.0,32.0,Percent of adults aged 18 years and older who have obesity,892.0,,"$15,000 - $24,999","(43.682630005000476, -114.3637300419997)",16,Income,"$15,000 - $24,999"
184,2014,ID,Idaho,30.5,30.5,Percent of adults aged 18 years and older who have obesity,607.0,,"$25,000 - $34,999","(43.682630005000476, -114.3637300419997)",16,Income,"$25,000 - $34,999"
185,2014,ID,Idaho,32.3,32.3,Percent of adults aged 18 years and older who have obesity,770.0,,"$35,000 - $49,999","(43.682630005000476, -114.3637300419997)",16,Income,"$35,000 - $49,999"
186,2014,ID,Idaho,25.9,25.9,Percent of adults aged 18 years and older who have obesity,754.0,,"$50,000 - $74,999","(43.682630005000476, -114.3637300419997)",16,Income,"$50,000 - $74,999"
187,2014,ID,Idaho,25.8,25.8,Percent of adults aged 18 years and older who have obesity,1058.0,,"$75,000 or greater","(43.682630005000476, -114.3637300419997)",16,Income,"$75,000 or greater"
188,2014,ID,Idaho,23.2,23.2,Percent of adults aged 18 years and older who have obesity,513.0,,Data not reported,"(43.682630005000476, -114.3637300419997)",16,Income,Data not reported
189,2014,ID,Idaho,29.6,29.6,Percent of adults aged 18 years and older who have an overweight classification,531.0,,"Less than $15,000","(43.682630005000476, -114.3637300419997)",16,Income,"Less than $15,000"
190,2014,ID,Idaho,34.5,34.5,Percent of adults aged 18 years and older who have an overweight classification,892.0,,"$15,000 - $24,999","(43.682630005000476, -114.3637300419997)",16,Income,"$15,000 - $24,999"
191,2014,ID,Idaho,40.4,40.4,Percent of adults aged 18 years and older who have an overweight classification,607.0,,"$25,000 - $34,999","(43.682630005000476, -114.3637300419997)",16,Income,"$25,000 - $34,999"
192,2014,ID,Idaho,38.1,38.1,Percent of adults aged 18 years and older who have an overweight classification,770.0,,"$35,000 - $49,999","(43.682630005000476, -114.3637300419997)",16,Income,"$35,000 - $49,999"
193,2014,ID,Idaho,44.0,44.0,Percent of adults aged 18 years and older who have an overweight classification,754.0,,"$50,000 - $74,999","(43.682630005000476, -114.3637300419997)",16,Income,"$50,000 - $74,999"
194,2014,ID,Idaho,35.8,35.8,Percent of adults aged 18 years and older who have an overweight classification,1058.0,,"$75,000 or greater","(43.682630005000476, -114.3637300419997)",16,Income,"$75,000 or greater"
195,2014,ID,Idaho,31.7,31.7,Percent of adults aged 18 years and older who have an overweight classification,513.0,,Data not reported,"(43.682630005000476, -114.3637300419997)",16,Income,Data not reported
196,2014,IL,Illinois,35.5,35.5,Percent of adults aged 18 years and older who have obesity,427.0,,"Less than $15,000","(40.48501028300046, -88.99771017799969)",17,Income,"Less than $15,000"
197,2014,IL,Illinois,32.6,32.6,Percent of adults aged 18 years and older who have obesity,677.0,,"$15,000 - $24,999","(40.48501028300046, -88.99771017799969)",17,Income,"$15,000 - $24,999"
198,2014,IL,Illinois,31.7,31.7,Percent of adults aged 18 years and older who have obesity,472.0,,"$25,000 - $34,999","(40.48501028300046, -88.99771017799969)",17,Income,"$25,000 - $34,999"
199,2014,IL,Illinois,29.0,29.0,Percent of adults aged 18 years and older who have obesity,621.0,,"$35,000 - $49,999","(40.48501028300046, -88.99771017799969)",17,Income,"$35,000 - $49,999"
200,2014,IL,Illinois,30.3,30.3,Percent of adults aged 18 years and older who have obesity,764.0,,"$50,000 - $74,999","(40.48501028300046, -88.99771017799969)",17,Income,"$50,000 - $74,999"
201,2014,IL,Illinois,25.9,25.9,Percent of adults aged 18 years and older who have obesity,1645.0,,"$75,000 or greater","(40.48501028300046, -88.99771017799969)",17,Income,"$75,000 or greater"
202,2014,IL,Illinois,18.7,18.7,Percent of adults aged 18 years and older who have obesity,229.0,,Data not reported,"(40.48501028300046, -88.99771017799969)",17,Income,Data not reported
203,2014,IL,Illinois,26.4,26.4,Percent of adults aged 18 years and older who have an overweight classification,427.0,,"Less than $15,000","(40.48501028300046, -88.99771017799969)",17,Income,"Less than $15,000"
204,2014,IL,Illinois,35.0,35.0,Percent of adults aged 18 years and older who have an overweight classification,677.0,,"$15,000 - $24,999","(40.48501028300046, -88.99771017799969)",17,Income,"$15,000 - $24,999"
205,2014,IL,Illinois,32.8,32.8,Percent of adults aged 18 years and older who have an overweight classification,472.0,,"$25,000 - $34,999","(40.48501028300046, -88.99771017799969)",17,Income,"$25,000 - $34,999"
206,2014,IL,Illinois,36.1,36.1,Percent of adults aged 18 years and older who have an overweight classification,621.0,,"$35,000 - $49,999","(40.48501028300046, -88.99771017799969)",17,Income,"$35,000 - $49,999"
207,2014,IL,Illinois,36.3,36.3,Percent of adults aged 18 years and older who have an overweight classification,764.0,,"$50,000 - $74,999","(40.48501028300046, -88.99771017799969)",17,Income,"$50,000 - $74,999"
208,2014,IL,Illinois,36.8,36.8,Percent of adults aged 18 years and older who have an overweight classification,1645.0,,"$75,000 or greater","(40.48501028300046, -88.99771017799969)",17,Income,"$75,000 or greater"
209,2014,IL,Illinois,31.5,31.5,Percent of adults aged 18 years and older who have an overweight classification,229.0,,Data not reported,"(40.48501028300046, -88.99771017799969)",17,Income,Data not reported
210,2014,IN,Indiana,40.3,40.3,Percent of adults aged 18 years and older who have obesity,1075.0,,"Less than $15,000","(39.766910452000445, -86.14996019399968)",18,Income,"Less than $15,000"
211,2014,IN,Indiana,34.7,34.7,Percent of adults aged 18 years and older who have obesity,1753.0,,"$15,000 - $24,999","(39.766910452000445, -86.14996019399968)",18,Income,"$15,000 - $24,999"
212,2014,IN,Indiana,31.0,31.0,Percent of adults aged 18 years and older who have obesity,1150.0,,"$25,000 - $34,999","(39.766910452000445, -86.14996019399968)",18,Income,"$25,000 - $34,999"
213,2014,IN,Indiana,34.8,34.8,Percent of adults aged 18 years and older who have obesity,1457.0,,"$35,000 - $49,999","(39.766910452000445, -86.14996019399968)",18,Income,"$35,000 - $49,999"
214,2014,IN,Indiana,31.9,31.9,Percent of adults aged 18 years and older who have obesity,1479.0,,"$50,000 - $74,999","(39.766910452000445, -86.14996019399968)",18,Income,"$50,000 - $74,999"
215,2014,IN,Indiana,30.6,30.6,Percent of adults aged 18 years and older who have obesity,2448.0,,"$75,000 or greater","(39.766910452000445, -86.14996019399968)",18,Income,"$75,000 or greater"
216,2014,IN,Indiana,27.6,27.6,Percent of adults aged 18 years and older who have obesity,1411.0,,Data not reported,"(39.766910452000445, -86.14996019399968)",18,Income,Data not reported
217,2014,IN,Indiana,25.2,25.2,Percent of adults aged 18 years and older who have an overweight classification,1075.0,,"Less than $15,000","(39.766910452000445, -86.14996019399968)",18,Income,"Less than $15,000"
218,2014,IN,Indiana,29.4,29.4,Percent of adults aged 18 years and older who have an overweight classification,1753.0,,"$15,000 - $24,999","(39.766910452000445, -86.14996019399968)",18,Income,"$15,000 - $24,999"
219,2014,IN,Indiana,34.6,34.6,Percent of adults aged 18 years and older who have an overweight classification,1150.0,,"$25,000 - $34,999","(39.766910452000445, -86.14996019399968)",18,Income,"$25,000 - $34,999"
220,2014,IN,Indiana,35.8,35.8,Percent of adults aged 18 years and older who have an overweight classification,1457.0,,"$35,000 - $49,999","(39.766910452000445, -86.14996019399968)",18,Income,"$35,000 - $49,999"
221,2014,IN,Indiana,38.1,38.1,Percent of adults aged 18 years and older who have an overweight classification,1479.0,,"$50,000 - $74,999","(39.766910452000445, -86.14996019399968)",18,Income,"$50,000 - $74,999"
222,2014,IN,Indiana,36.6,36.6,Percent of adults aged 18 years and older who have an overweight classification,2448.0,,"$75,000 or greater","(39.766910452000445, -86.14996019399968)",18,Income,"$75,000 or greater"
223,2014,IN,Indiana,33.4,33.4,Percent of adults aged 18 years and older who have an overweight classification,1411.0,,Data not reported,"(39.766910452000445, -86.14996019399968)",18,Income,Data not reported
224,2014,IA,Iowa,32.8,32.8,Percent of adults aged 18 years and older who have obesity,527.0,,"Less than $15,000","(42.46940091300047, -93.81649055599968)",19,Income,"Less than $15,000"
225,2014,IA,Iowa,35.2,35.2,Percent of adults aged 18 years and older who have obesity,1021.0,,"$15,000 - $24,999","(42.46940091300047, -93.81649055599968)",19,Income,"$15,000 - $24,999"
226,2014,IA,Iowa,34.7,34.7,Percent of adults aged 18 years and older who have obesity,828.0,,"$25,000 - $34,999","(42.46940091300047, -93.81649055599968)",19,Income,"$25,000 - $34,999"
227,2014,IA,Iowa,31.0,31.0,Percent of adults aged 18 years and older who have obesity,1114.0,,"$35,000 - $49,999","(42.46940091300047, -93.81649055599968)",19,Income,"$35,000 - $49,999"
228,2014,IA,Iowa,30.8,30.8,Percent of adults aged 18 years and older who have obesity,1138.0,,"$50,000 - $74,999","(42.46940091300047, -93.81649055599968)",19,Income,"$50,000 - $74,999"
229,2014,IA,Iowa,28.9,28.9,Percent of adults aged 18 years and older who have obesity,1978.0,,"$75,000 or greater","(42.46940091300047, -93.81649055599968)",19,Income,"$75,000 or greater"
230,2014,IA,Iowa,26.4,26.4,Percent of adults aged 18 years and older who have obesity,966.0,,Data not reported,"(42.46940091300047, -93.81649055599968)",19,Income,Data not reported
231,2014,IA,Iowa,29.8,29.8,Percent of adults aged 18 years and older who have an overweight classification,527.0,,"Less than $15,000","(42.46940091300047, -93.81649055599968)",19,Income,"Less than $15,000"
232,2014,IA,Iowa,33.5,33.5,Percent of adults aged 18 years and older who have an overweight classification,1021.0,,"$15,000 - $24,999","(42.46940091300047, -93.81649055599968)",19,Income,"$15,000 - $24,999"
233,2014,IA,Iowa,36.1,36.1,Percent of adults aged 18 years and older who have an overweight classification,828.0,,"$25,000 - $34,999","(42.46940091300047, -93.81649055599968)",19,Income,"$25,000 - $34,999"
234,2014,IA,Iowa,38.1,38.1,Percent of adults aged 18 years and older who have an overweight classification,1114.0,,"$35,000 - $49,999","(42.46940091300047, -93.81649055599968)",19,Income,"$35,000 - $49,999"
235,2014,IA,Iowa,39.7,39.7,Percent of adults aged 18 years and older who have an overweight classification,1138.0,,"$50,000 - $74,999","(42.46940091300047, -93.81649055599968)",19,Income,"$50,000 - $74,999"
236,2014,IA,Iowa,37.6,37.6,Percent of adults aged 18 years and older who have an overweight classification,1978.0,,"$75,000 or greater","(42.46940091300047, -93.81649055599968)",19,Income,"$75,000 or greater"
237,2014,IA,Iowa,31.8,31.8,Percent of adults aged 18 years and older who have an overweight classification,966.0,,Data not reported,"(42.46940091300047, -93.81649055599968)",19,Income,Data not reported
238,2014,KS,Kansas,33.0,33.0,Percent of adults aged 18 years and older who have obesity,1955.0,,"$50,000 - $74,999","(38.34774030000045, -98.20078122699965)",20,Income,"$50,000 - $74,999"
239,2014,KS,Kansas,34.7,34.7,Percent of adults aged 18 years and older who have obesity,921.0,,"Less than $15,000","(38.34774030000045, -98.20078122699965)",20,Income,"Less than $15,000"
240,2014,KS,Kansas,34.0,34.0,Percent of adults aged 18 years and older who have obesity,1779.0,,"$15,000 - $24,999","(38.34774030000045, -98.20078122699965)",20,Income,"$15,000 - $24,999"
241,2014,KS,Kansas,36.7,36.7,Percent of adults aged 18 years and older who have obesity,1318.0,,"$25,000 - $34,999","(38.34774030000045, -98.20078122699965)",20,Income,"$25,000 - $34,999"
242,2014,KS,Kansas,33.2,33.2,Percent of adults aged 18 years and older who have obesity,1802.0,,"$35,000 - $49,999","(38.34774030000045, -98.20078122699965)",20,Income,"$35,000 - $49,999"
243,2014,KS,Kansas,27.7,27.7,Percent of adults aged 18 years and older who have obesity,3230.0,,"$75,000 or greater","(38.34774030000045, -98.20078122699965)",20,Income,"$75,000 or greater"
244,2014,KS,Kansas,25.7,25.7,Percent of adults aged 18 years and older who have obesity,1820.0,,Data not reported,"(38.34774030000045, -98.20078122699965)",20,Income,Data not reported
245,2014,KS,Kansas,28.9,28.9,Percent of adults aged 18 years and older who have an overweight classification,921.0,,"Less than $15,000","(38.34774030000045, -98.20078122699965)",20,Income,"Less than $15,000"
246,2014,KS,Kansas,32.4,32.4,Percent of adults aged 18 years and older who have an overweight classification,1779.0,,"$15,000 - $24,999","(38.34774030000045, -98.20078122699965)",20,Income,"$15,000 - $24,999"
247,2014,KS,Kansas,33.4,33.4,Percent of adults aged 18 years and older who have an overweight classification,1318.0,,"$25,000 - $34,999","(38.34774030000045, -98.20078122699965)",20,Income,"$25,000 - $34,999"
248,2014,KS,Kansas,35.6,35.6,Percent of adults aged 18 years and older who have an overweight classification,1802.0,,"$35,000 - $49,999","(38.34774030000045, -98.20078122699965)",20,Income,"$35,000 - $49,999"
249,2014,KS,Kansas,36.5,36.5,Percent of adults aged 18 years and older who have an overweight classification,1955.0,,"$50,000 - $74,999","(38.34774030000045, -98.20078122699965)",20,Income,"$50,000 - $74,999"
250,2014,KS,Kansas,37.0,37.0,Percent of adults aged 18 years and older who have an overweight classification,3230.0,,"$75,000 or greater","(38.34774030000045, -98.20078122699965)",20,Income,"$75,000 or greater"
251,2014,KS,Kansas,34.1,34.1,Percent of adults aged 18 years and older who have an overweight classification,1820.0,,Data not reported,"(38.34774030000045, -98.20078122699965)",20,Income,Data not reported
252,2014,KY,Kentucky,35.1,35.1,Percent of adults aged 18 years and older who have obesity,1388.0,,"Less than $15,000","(37.645970271000465, -84.77497104799966)",21,Income,"Less than $15,000"
253,2014,KY,Kentucky,35.2,35.2,Percent of adults aged 18 years and older who have obesity,1797.0,,"$15,000 - $24,999","(37.645970271000465, -84.77497104799966)",21,Income,"$15,000 - $24,999"
254,2014,KY,Kentucky,30.3,30.3,Percent of adults aged 18 years and older who have obesity,1164.0,,"$25,000 - $34,999","(37.645970271000465, -84.77497104799966)",21,Income,"$25,000 - $34,999"
255,2014,KY,Kentucky,33.7,33.7,Percent of adults aged 18 years and older who have obesity,1346.0,,"$35,000 - $49,999","(37.645970271000465, -84.77497104799966)",21,Income,"$35,000 - $49,999"
256,2014,KY,Kentucky,35.4,35.4,Percent of adults aged 18 years and older who have obesity,1387.0,,"$50,000 - $74,999","(37.645970271000465, -84.77497104799966)",21,Income,"$50,000 - $74,999"
257,2014,KY,Kentucky,28.1,28.1,Percent of adults aged 18 years and older who have obesity,1852.0,,"$75,000 or greater","(37.645970271000465, -84.77497104799966)",21,Income,"$75,000 or greater"
258,2014,KY,Kentucky,24.6,24.6,Percent of adults aged 18 years and older who have obesity,1508.0,,Data not reported,"(37.645970271000465, -84.77497104799966)",21,Income,Data not reported
259,2014,KY,Kentucky,28.5,28.5,Percent of adults aged 18 years and older who have an overweight classification,1388.0,,"Less than $15,000","(37.645970271000465, -84.77497104799966)",21,Income,"Less than $15,000"
260,2014,KY,Kentucky,34.5,34.5,Percent of adults aged 18 years and older who have an overweight classification,1797.0,,"$15,000 - $24,999","(37.645970271000465, -84.77497104799966)",21,Income,"$15,000 - $24,999"
261,2014,KY,Kentucky,37.0,37.0,Percent of adults aged 18 years and older who have an overweight classification,1164.0,,"$25,000 - $34,999","(37.645970271000465, -84.77497104799966)",21,Income,"$25,000 - $34,999"
262,2014,KY,Kentucky,36.4,36.4,Percent of adults aged 18 years and older who have an overweight classification,1346.0,,"$35,000 - $49,999","(37.645970271000465, -84.77497104799966)",21,Income,"$35,000 - $49,999"
263,2014,KY,Kentucky,34.3,34.3,Percent of adults aged 18 years and older who have an overweight classification,1387.0,,"$50,000 - $74,999","(37.645970271000465, -84.77497104799966)",21,Income,"$50,000 - $74,999"
264,2014,KY,Kentucky,40.0,40.0,Percent of adults aged 18 years and older who have an overweight classification,1852.0,,"$75,000 or greater","(37.645970271000465, -84.77497104799966)",21,Income,"$75,000 or greater"
265,2014,KY,Kentucky,33.6,33.6,Percent of adults aged 18 years and older who have an overweight classification,1508.0,,Data not reported,"(37.645970271000465, -84.77497104799966)",21,Income,Data not reported
266,2014,LA,Louisiana,40.0,40.0,Percent of adults aged 18 years and older who have obesity,851.0,,"Less than $15,000","(31.31266064400046, -92.44568007099969)",22,Income,"Less than $15,000"
267,2014,LA,Louisiana,36.1,36.1,Percent of adults aged 18 years and older who have obesity,1111.0,,"$15,000 - $24,999","(31.31266064400046, -92.44568007099969)",22,Income,"$15,000 - $24,999"
268,2014,LA,Louisiana,39.0,39.0,Percent of adults aged 18 years and older who have obesity,591.0,,"$25,000 - $34,999","(31.31266064400046, -92.44568007099969)",22,Income,"$25,000 - $34,999"
269,2014,LA,Louisiana,37.8,37.8,Percent of adults aged 18 years and older who have obesity,693.0,,"$35,000 - $49,999","(31.31266064400046, -92.44568007099969)",22,Income,"$35,000 - $49,999"
270,2014,LA,Louisiana,33.0,33.0,Percent of adults aged 18 years and older who have obesity,743.0,,"$50,000 - $74,999","(31.31266064400046, -92.44568007099969)",22,Income,"$50,000 - $74,999"
271,2014,LA,Louisiana,33.7,33.7,Percent of adults aged 18 years and older who have obesity,1459.0,,"$75,000 or greater","(31.31266064400046, -92.44568007099969)",22,Income,"$75,000 or greater"
272,2014,LA,Louisiana,27.6,27.6,Percent of adults aged 18 years and older who have obesity,918.0,,Data not reported,"(31.31266064400046, -92.44568007099969)",22,Income,Data not reported
273,2014,LA,Louisiana,29.7,29.7,Percent of adults aged 18 years and older who have an overweight classification,851.0,,"Less than $15,000","(31.31266064400046, -92.44568007099969)",22,Income,"Less than $15,000"
274,2014,LA,Louisiana,33.7,33.7,Percent of adults aged 18 years and older who have an overweight classification,1111.0,,"$15,000 - $24,999","(31.31266064400046, -92.44568007099969)",22,Income,"$15,000 - $24,999"
275,2014,LA,Louisiana,34.1,34.1,Percent of adults aged 18 years and older who have an overweight classification,591.0,,"$25,000 - $34,999","(31.31266064400046, -92.44568007099969)",22,Income,"$25,000 - $34,999"
276,2014,LA,Louisiana,34.9,34.9,Percent of adults aged 18 years and older who have an overweight classification,693.0,,"$35,000 - $49,999","(31.31266064400046, -92.44568007099969)",22,Income,"$35,000 - $49,999"
277,2014,LA,Louisiana,38.8,38.8,Percent of adults aged 18 years and older who have an overweight classification,743.0,,"$50,000 - $74,999","(31.31266064400046, -92.44568007099969)",22,Income,"$50,000 - $74,999"
278,2014,LA,Louisiana,35.7,35.7,Percent of adults aged 18 years and older who have an overweight classification,1459.0,,"$75,000 or greater","(31.31266064400046, -92.44568007099969)",22,Income,"$75,000 or greater"
279,2014,LA,Louisiana,31.4,31.4,Percent of adults aged 18 years and older who have an overweight classification,918.0,,Data not reported,"(31.31266064400046, -92.44568007099969)",22,Income,Data not reported
280,2014,ME,Maine,32.7,32.7,Percent of adults aged 18 years and older who have obesity,902.0,,"Less than $15,000","(45.254228894000505, -68.98503133599962)",23,Income,"Less than $15,000"
281,2014,ME,Maine,32.2,32.2,Percent of adults aged 18 years and older who have obesity,1475.0,,"$15,000 - $24,999","(45.254228894000505, -68.98503133599962)",23,Income,"$15,000 - $24,999"
282,2014,ME,Maine,30.2,30.2,Percent of adults aged 18 years and older who have obesity,939.0,,"$25,000 - $34,999","(45.254228894000505, -68.98503133599962)",23,Income,"$25,000 - $34,999"
283,2014,ME,Maine,29.9,29.9,Percent of adults aged 18 years and older who have obesity,1240.0,,"$35,000 - $49,999","(45.254228894000505, -68.98503133599962)",23,Income,"$35,000 - $49,999"
284,2014,ME,Maine,28.0,28.0,Percent of adults aged 18 years and older who have obesity,1300.0,,"$50,000 - $74,999","(45.254228894000505, -68.98503133599962)",23,Income,"$50,000 - $74,999"
285,2014,ME,Maine,23.7,23.7,Percent of adults aged 18 years and older who have obesity,2048.0,,"$75,000 or greater","(45.254228894000505, -68.98503133599962)",23,Income,"$75,000 or greater"
286,2014,ME,Maine,23.5,23.5,Percent of adults aged 18 years and older who have obesity,801.0,,Data not reported,"(45.254228894000505, -68.98503133599962)",23,Income,Data not reported
287,2014,ME,Maine,30.6,30.6,Percent of adults aged 18 years and older who have an overweight classification,902.0,,"Less than $15,000","(45.254228894000505, -68.98503133599962)",23,Income,"Less than $15,000"
288,2014,ME,Maine,33.6,33.6,Percent of adults aged 18 years and older who have an overweight classification,1475.0,,"$15,000 - $24,999","(45.254228894000505, -68.98503133599962)",23,Income,"$15,000 - $24,999"
289,2014,ME,Maine,36.9,36.9,Percent of adults aged 18 years and older who have an overweight classification,939.0,,"$25,000 - $34,999","(45.254228894000505, -68.98503133599962)",23,Income,"$25,000 - $34,999"
290,2014,ME,Maine,38.3,38.3,Percent of adults aged 18 years and older who have an overweight classification,1240.0,,"$35,000 - $49,999","(45.254228894000505, -68.98503133599962)",23,Income,"$35,000 - $49,999"
291,2014,ME,Maine,37.8,37.8,Percent of adults aged 18 years and older who have an overweight classification,1300.0,,"$50,000 - $74,999","(45.254228894000505, -68.98503133599962)",23,Income,"$50,000 - $74,999"
292,2014,ME,Maine,39.8,39.8,Percent of adults aged 18 years and older who have an overweight classification,2048.0,,"$75,000 or greater","(45.254228894000505, -68.98503133599962)",23,Income,"$75,000 or greater"
293,2014,ME,Maine,30.8,30.8,Percent of adults aged 18 years and older who have an overweight classification,801.0,,Data not reported,"(45.254228894000505, -68.98503133599962)",23,Income,Data not reported
294,2014,MD,Maryland,36.4,36.4,Percent of adults aged 18 years and older who have obesity,619.0,,"Less than $15,000","(39.29058096400047, -76.60926011099963)",24,Income,"Less than $15,000"
295,2014,MD,Maryland,35.0,35.0,Percent of adults aged 18 years and older who have obesity,1380.0,,"$15,000 - $24,999","(39.29058096400047, -76.60926011099963)",24,Income,"$15,000 - $24,999"
