,year,state,state_name,gender_pc,Data_Value_Alt,Question,Sample_Size,Total,Gender,GeoLocation,LocationID,StratificationCategory1,Stratification1
172,2016,NJ,New Jersey,29.1,29.1,Percent of adults aged 18 years and older who have obesity,3083.0,,Male,"(40.13057004800049, -74.27369128799967)",34,Gender,Male
173,2016,NJ,New Jersey,25.6,25.6,Percent of adults aged 18 years and older who have obesity,3727.0,,Female,"(40.13057004800049, -74.27369128799967)",34,Gender,Female
174,2016,NM,New Mexico,29.1,29.1,Percent of adults aged 18 years and older who have obesity,2485.0,,Male,"(34.52088095200048, -106.24058098499967)",35,Gender,Male
175,2016,NM,New Mexico,27.6,27.6,Percent of adults aged 18 years and older who have obesity,3046.0,,Female,"(34.52088095200048, -106.24058098499967)",35,Gender,Female
176,2016,NY,New York,25.9,25.9,Percent of adults aged 18 years and older who have obesity,14316.0,,Male,"(42.82700103200045, -75.54397042699964)",36,Gender,Male
177,2016,NY,New York,25.2,25.2,Percent of adults aged 18 years and older who have obesity,16952.0,,Female,"(42.82700103200045, -75.54397042699964)",36,Gender,Female
178,2016,NC,North Carolina,30.3,30.3,Percent of adults aged 18 years and older who have obesity,2837.0,,Male,"(35.466220975000454, -79.15925046299964)",37,Gender,Male
179,2016,NC,North Carolina,33.3,33.3,Percent of adults aged 18 years and older who have obesity,3146.0,,Female,"(35.466220975000454, -79.15925046299964)",37,Gender,Female
180,2016,ND,North Dakota,32.2,32.2,Percent of adults aged 18 years and older who have obesity,2541.0,,Male,"(47.47531977900047, -100.11842104899966)",38,Gender,Male
181,2016,ND,North Dakota,31.6,31.6,Percent of adults aged 18 years and older who have obesity,2807.0,,Female,"(47.47531977900047, -100.11842104899966)",38,Gender,Female
182,2016,OH,Ohio,30.9,30.9,Percent of adults aged 18 years and older who have obesity,4972.0,,Male,"(40.06021014100048, -82.40426005599966)",39,Gender,Male
183,2016,OH,Ohio,32.1,32.1,Percent of adults aged 18 years and older who have obesity,6483.0,,Female,"(40.06021014100048, -82.40426005599966)",39,Gender,Female
184,2016,OK,Oklahoma,33.3,33.3,Percent of adults aged 18 years and older who have obesity,2710.0,,Male,"(35.47203135600046, -97.52107021399968)",40,Gender,Male
185,2016,OK,Oklahoma,32.2,32.2,Percent of adults aged 18 years and older who have obesity,3739.0,,Female,"(35.47203135600046, -97.52107021399968)",40,Gender,Female
186,2016,OR,Oregon,28.7,28.7,Percent of adults aged 18 years and older who have obesity,2312.0,,Male,"(44.56744942400047, -120.15503132599969)",41,Gender,Male
187,2016,OR,Oregon,28.8,28.8,Percent of adults aged 18 years and older who have obesity,2683.0,,Female,"(44.56744942400047, -120.15503132599969)",41,Gender,Female
188,2016,PA,Pennsylvania,31.3,31.3,Percent of adults aged 18 years and older who have obesity,3052.0,,Male,"(40.79373015200048, -77.86070029399963)",42,Gender,Male
189,2016,PA,Pennsylvania,29.3,29.3,Percent of adults aged 18 years and older who have obesity,3315.0,,Female,"(40.79373015200048, -77.86070029399963)",42,Gender,Female
190,2016,RI,Rhode Island,28.0,28.0,Percent of adults aged 18 years and older who have obesity,2131.0,,Male,"(41.70828019300046, -71.52247031399963)",44,Gender,Male
191,2016,RI,Rhode Island,25.3,25.3,Percent of adults aged 18 years and older who have obesity,2805.0,,Female,"(41.70828019300046, -71.52247031399963)",44,Gender,Female
192,2016,SC,South Carolina,31.0,31.0,Percent of adults aged 18 years and older who have obesity,4464.0,,Male,"(33.998821303000454, -81.04537120699968)",45,Gender,Male
193,2016,SC,South Carolina,33.5,33.5,Percent of adults aged 18 years and older who have obesity,6039.0,,Female,"(33.998821303000454, -81.04537120699968)",45,Gender,Female
194,2016,SD,South Dakota,32.3,32.3,Percent of adults aged 18 years and older who have obesity,2438.0,,Male,"(44.353130053000484, -100.3735306369997)",46,Gender,Male
195,2016,SD,South Dakota,26.7,26.7,Percent of adults aged 18 years and older who have obesity,2933.0,,Female,"(44.353130053000484, -100.3735306369997)",46,Gender,Female
196,2016,TN,Tennessee,36.2,36.2,Percent of adults aged 18 years and older who have obesity,2515.0,,Male,"(35.68094058000048, -85.77449091399967)",47,Gender,Male
197,2016,TN,Tennessee,33.5,33.5,Percent of adults aged 18 years and older who have obesity,3139.0,,Female,"(35.68094058000048, -85.77449091399967)",47,Gender,Female
198,2016,TX,Texas,32.8,32.8,Percent of adults aged 18 years and older who have obesity,4595.0,,Male,"(31.827240407000488, -99.42677020599967)",48,Gender,Male
199,2016,TX,Texas,34.6,34.6,Percent of adults aged 18 years and older who have obesity,6194.0,,Female,"(31.827240407000488, -99.42677020599967)",48,Gender,Female
200,2016,UT,Utah,25.6,25.6,Percent of adults aged 18 years and older who have obesity,4872.0,,Male,"(39.360700171000474, -111.58713063499971)",49,Gender,Male
201,2016,UT,Utah,25.1,25.1,Percent of adults aged 18 years and older who have obesity,5163.0,,Female,"(39.360700171000474, -111.58713063499971)",49,Gender,Female
202,2016,VT,Vermont,27.9,27.9,Percent of adults aged 18 years and older who have obesity,2811.0,,Male,"(43.62538123900049, -72.51764079099962)",50,Gender,Male
203,2016,VT,Vermont,26.2,26.2,Percent of adults aged 18 years and older who have obesity,3260.0,,Female,"(43.62538123900049, -72.51764079099962)",50,Gender,Female
204,2016,VA,Virginia,28.5,28.5,Percent of adults aged 18 years and older who have obesity,3758.0,,Male,"(37.54268067400045, -78.45789046299967)",51,Gender,Male
205,2016,VA,Virginia,29.5,29.5,Percent of adults aged 18 years and older who have obesity,4535.0,,Female,"(37.54268067400045, -78.45789046299967)",51,Gender,Female
206,2016,WA,Washington,29.5,29.5,Percent of adults aged 18 years and older who have obesity,6152.0,,Male,"(47.52227862900048, -120.47001078999972)",53,Gender,Male
207,2016,WA,Washington,27.7,27.7,Percent of adults aged 18 years and older who have obesity,6838.0,,Female,"(47.52227862900048, -120.47001078999972)",53,Gender,Female
208,2016,WV,West Virginia,37.9,37.9,Percent of adults aged 18 years and older who have obesity,3040.0,,Male,"(38.66551020200046, -80.71264013499967)",54,Gender,Male
209,2016,WV,West Virginia,37.4,37.4,Percent of adults aged 18 years and older who have obesity,3595.0,,Female,"(38.66551020200046, -80.71264013499967)",54,Gender,Female
210,2016,WI,Wisconsin,31.5,31.5,Percent of adults aged 18 years and older who have obesity,2286.0,,Male,"(44.39319117400049, -89.81637074199966)",55,Gender,Male
211,2016,WI,Wisconsin,29.9,29.9,Percent of adults aged 18 years and older who have obesity,2507.0,,Female,"(44.39319117400049, -89.81637074199966)",55,Gender,Female
212,2016,WY,Wyoming,28.2,28.2,Percent of adults aged 18 years and older who have obesity,1907.0,,Male,"(43.23554134300048, -108.10983035299967)",56,Gender,Male
213,2016,WY,Wyoming,27.2,27.2,Percent of adults aged 18 years and older who have obesity,2293.0,,Female,"(43.23554134300048, -108.10983035299967)",56,Gender,Female
214,2016,GU,Guam,29.2,29.2,Percent of adults aged 18 years and older who have obesity,672.0,,Male,"(13.444304, 144.793731)",66,Gender,Male
215,2016,GU,Guam,27.3,27.3,Percent of adults aged 18 years and older who have obesity,805.0,,Female,"(13.444304, 144.793731)",66,Gender,Female
216,2016,PR,Puerto Rico,30.0,30.0,Percent of adults aged 18 years and older who have obesity,2105.0,,Male,"(18.220833, -66.590149)",72,Gender,Male
217,2016,PR,Puerto Rico,31.4,31.4,Percent of adults aged 18 years and older who have obesity,3423.0,,Female,"(18.220833, -66.590149)",72,Gender,Female
218,2016,VI,Virgin Islands,22.2,22.2,Percent of adults aged 18 years and older who have obesity,468.0,,Male,"(18.335765, -64.896335)",78,Gender,Male
219,2016,VI,Virgin Islands,41.9,41.9,Percent of adults aged 18 years and older who have obesity,735.0,,Female,"(18.335765, -64.896335)",78,Gender,Female
